id2,target_file,y_pred,reliability_score,decision_score,entropy
AU-1125-1126,3.fasta,1,0.8354902321621944,2.0582589020065862,0.6449900114978152
AU-372-373,2.fasta,1,0.8346478053277584,2.050402767053254,0.6469613193738173
GU-327-328,19.fasta,1,0.8346003168041334,2.0499608612097413,0.6470722229876975
AU-499-500,9.fasta,1,0.8337517550504621,2.042081565418882,0.6490499666018815
AU-887-888,10.fasta,1,0.8333103558792634,2.0379956389704827,0.6500757709025246
GU-825-826,4.fasta,1,0.8329467467283281,2.0346362650465584,0.6509192722324976
AU-392-393,16.fasta,1,0.8322795849970446,2.0284874812173594,0.6524633921944892
AU-392-393,20.fasta,1,0.8317848616697235,2.023940489518243,0.6536054389376308
AU-19-20,18.fasta,1,0.8317612576702872,2.0237238112803104,0.6536598645957311
AU-780-781,9.fasta,1,0.8309744413931868,2.0165148216477897,0.6554708077006695
GU-1356-1357,8.fasta,1,0.8309122936410736,2.01594654482298,0.6556135762230131
GU-671-672,18.fasta,1,0.8304756093214991,2.011958179752547,0.6566156287084429
AU-302-303,12.fasta,1,0.8297652343847112,2.005487464720154,0.6582415414083261
GU-782-783,10.fasta,1,0.8296858770398656,2.004765936032193,0.6584228548724935
AU-485-486,7.fasta,1,0.8291441837545666,1.9998478660627643,0.6596587845673789
GU-310-311,12.fasta,1,0.8287727523193192,1.996482728539481,0.6605045166419141
AU-364-365,2.fasta,1,0.828521038242255,1.9942054941333929,0.6610768604002295
AU-956-957,8.fasta,1,0.8269732416262252,1.980260333437938,0.6645821040510175
GU-296-297,13.fasta,1,0.8265623940231085,1.976575220039388,0.6655084731954558
GU-786-787,2.fasta,1,0.8263776582399559,1.9749204606859303,0.6659244571089409
AU-283-284,2.fasta,1,0.825910475605434,1.9707418619687989,0.6669749179636895
AU-162-163,2.fasta,1,0.8257105102138386,1.9689560105102275,0.6674238708834583
GU-1302-1303,8.fasta,1,0.8253302129313587,1.96556407975282,0.6682765907108847
AU-418-419,19.fasta,1,0.8251229127078256,1.9637175737814023,0.6687407990149042
AU-481-482,19.fasta,1,0.8237252266211073,1.9513123450400969,0.6718594492474689
GU-682-683,18.fasta,1,0.8229477908371761,1.944445414357832,0.6735857293771438
GU-54-55,20.fasta,1,0.8224887741441076,1.940402051175904,0.674602155343606
AU-562-563,20.fasta,1,0.8221616318616259,1.9375253066854223,0.675325293606685
AU-602-603,14.fasta,1,0.8208938684182264,1.9264159090067072,0.6781176851219163
AU-1010-1011,20.fasta,1,0.8207747525860055,1.92537524280425,0.6783792392703605
GU-961-962,8.fasta,1,0.8190880719377466,1.9106966770994367,0.6820679452847357
AU-676-677,7.fasta,1,0.8189549840390128,1.9095429808350928,0.6823578218157805
AU-261-262,5.fasta,1,0.8186913496596129,1.9072595545878352,0.6829315307065044
GU-1732-1733,3.fasta,1,0.8174574644446204,1.8966064349762584,0.6856076873012568
AU-1400-1401,8.fasta,1,0.8172448809860676,1.8947766479370856,0.686067268004177
AU-168-169,7.fasta,1,0.8167845955154751,1.8908204096709404,0.6870608563361498
AU-1472-1473,2.fasta,1,0.8166814279056023,1.889934715712984,0.687283277204253
AU-290-291,12.fasta,1,0.8164387900450475,1.8878531813272348,0.6878059802489163
GU-899-900,10.fasta,1,0.8160216093753391,1.884279228992057,0.6887033678598559
AU-371-372,16.fasta,1,0.8157176699683764,1.8816793276114168,0.6893561115605158
AU-1500-1501,3.fasta,1,0.8153029397135196,1.8781370304915943,0.6902453608942279
GU-1492-1493,3.fasta,1,0.8144560388469254,1.8709223968260529,0.6920561392526647
AU-65-66,7.fasta,1,0.8137962981669762,1.865319628427232,0.6934620000885964
GU-330-331,19.fasta,1,0.8136216722857819,1.863839183812112,0.6938334214587641
GU-320-321,19.fasta,1,0.8134989106625901,1.8627990696596093,0.6940943562149798
GU-1216-1217,2.fasta,1,0.8132920979484276,1.8610480052256304,0.6945336209067993
AU-18-19,13.fasta,1,0.8130274712752963,1.8588095969733065,0.6950950883080962
AU-1451-1452,2.fasta,1,0.8128905453618647,1.857652326761661,0.6953853477146481
AU-943-944,8.fasta,1,0.8111634843091596,1.843110756118874,0.6990311860132888
AU-1347-1348,2.fasta,1,0.8110756446218591,1.8423738737447133,0.6992158638024578
GU-288-289,20.fasta,1,0.8108007662139572,1.8400696172193265,0.6997933102882804
GU-63-64,7.fasta,1,0.8107299448065035,1.8394763467549573,0.6999419720863849
AU-1183-1184,7.fasta,1,0.8105343881649674,1.8378390464080967,0.700352221797806
AU-202-203,3.fasta,1,0.8102162032284972,1.8351777831016944,0.7010189603303726
AU-1070-1071,20.fasta,1,0.8100125677758578,1.8334763777673213,0.7014451683305997
AU-250-251,19.fasta,1,0.8099600051128222,1.8330374336302817,0.7015551185907777
GU-80-81,5.fasta,1,0.8099021853604044,1.8325546946912323,0.7016760356891925
AU-1602-1603,9.fasta,1,0.8097850540906473,1.831577103629812,0.7019208935751102
AU-234-235,17.fasta,1,0.8096779978186638,1.83068399933002,0.7021445777128681
AU-276-277,2.fasta,1,0.8096165490141997,1.8301715421805484,0.7022729208103248
AU-603-604,12.fasta,1,0.8092045618489693,1.8267389802122267,0.7031324923594726
AU-395-396,7.fasta,1,0.80855853264026,1.8213677427404915,0.7044771776204627
AU-791-792,10.fasta,1,0.8079587464496125,1.8163932544404249,0.7057221274287079
AU-563-564,10.fasta,1,0.8079158460641657,1.81603789925028,0.7058110455964717
GU-593-594,2.fasta,1,0.8077148867457417,1.8143740988682868,0.706227339388639
AU-867-868,4.fasta,1,0.8076226155211146,1.813610599033072,0.7064183565607445
GU-206-207,3.fasta,1,0.807520565667121,1.812766508026136,0.7066295250954013
GU-291-292,20.fasta,1,0.8074455318859761,1.812146092378932,0.7067847284574836
GU-15-16,9.fasta,1,0.8069200296279426,1.807806095179877,0.7078702384631459
GU-342-343,5.fasta,1,0.8064610789710015,1.804023018852863,0.7088161832908775
AU-138-139,9.fasta,1,0.806453947498773,1.803964288377212,0.7088308666229687
AU-338-339,19.fasta,1,0.8062347194187361,1.80215965440706,0.7092820166152128
AU-862-863,11.fasta,1,0.8060706707451624,1.8008102506736503,0.7096193224231907
AU-294-295,2.fasta,1,0.8055740660755284,1.796730598255049,0.710638894123262
AU-619-620,2.fasta,1,0.805503933770249,1.7961550873765852,0.710782698563716
AU-676-677,8.fasta,1,0.8045665014217598,1.788477392560656,0.7127005348413847
GU-315-316,6.fasta,1,0.8041799625852301,1.7853196441287271,0.7134889818793686
GU-579-580,20.fasta,1,0.8041023259303635,1.7846859720046535,0.7136471769976974
AU-757-758,9.fasta,1,0.803946293757248,1.783413003559836,0.71396494657484
GU-288-289,14.fasta,1,0.8038342064639368,1.7824990227345845,0.7141930820247276
AU-202-203,12.fasta,1,0.8037916613776085,1.782152204659563,0.7142796455278239
AU-1045-1046,7.fasta,1,0.8032623482488542,1.77784206804724,0.7153552182163385
AU-258-259,9.fasta,1,0.8032516032000832,1.7777546623682996,0.7153770258206193
GU-312-313,6.fasta,1,0.802524985299848,1.771852257788105,0.7168492892675801
AU-680-681,12.fasta,1,0.8023851664299573,1.7707183571593357,0.7171320365620737
AU-911-912,9.fasta,1,0.8022260154584925,1.7694284071128186,0.7174536615480491
GU-1578-1579,2.fasta,1,0.8021986895597985,1.7692070033643144,0.717508860733861
AU-950-951,20.fasta,1,0.8018325033267241,1.7662422405329896,0.7182479137920283
AU-264-265,5.fasta,1,0.8016360863211268,1.7646536702873044,0.7186438294078994
AU-15-16,2.fasta,1,0.801573476432799,1.76414754443926,0.7187699578958775
AU-952-953,3.fasta,1,0.8014133910340681,1.7628539877822758,0.7190922904877932
GU-824-825,11.fasta,1,0.8013849348888449,1.762624131743657,0.7191495627285774
AU-486-487,5.fasta,1,0.8009293209581576,1.7589472265968034,0.7200655547945266
GU-672-673,7.fasta,1,0.8003786047828866,1.7545111888252356,0.7211702387710955
GU-1506-1507,9.fasta,1,0.8000482882800497,1.751854848653604,0.7218315078140791
AU-827-828,4.fasta,1,0.7987401633177633,1.7413671017074268,0.7244406237669163
AU-1131-1132,2.fasta,1,0.7984273748999718,1.7388668570483532,0.725062216910414
AU-386-387,10.fasta,1,0.7979992138168145,1.735449051626864,0.7259116642794009
AU-177-178,20.fasta,1,0.7977494185584616,1.7334575340312444,0.7264064859392558
GU-734-735,7.fasta,1,0.7974279118905078,1.730896968836384,0.7270425402529914
GU-297-298,20.fasta,1,0.797359401851646,1.7303517253406735,0.7271779580722666
AU-252-253,15.fasta,1,0.7966835117129527,1.72497988429394,0.7285116866477036
AU-407-408,4.fasta,1,0.7962085855085269,1.7212131532665815,0.7294464201204893
GU-42-43,14.fasta,1,0.7961501865220177,1.7207504272798786,0.7295612204717009
GU-393-394,12.fasta,1,0.7959748260863265,1.7193615416424213,0.7299057607151619
GU-765-766,3.fasta,1,0.7958746555468477,1.7185685684544387,0.730102448649291
AU-805-806,3.fasta,1,0.7958003844412114,1.7179808064599875,0.7302482247197823
AU-172-173,5.fasta,1,0.7953888543117803,1.714726918335061,0.7310550709275725
AU-442-443,14.fasta,1,0.7950463771731999,1.7120226931090756,0.7317253871343666
AU-203-204,9.fasta,1,0.7948910697799629,1.7107974707931892,0.7320290214950904
GU-1374-1375,2.fasta,1,0.7948849789603204,1.710749434145654,0.7320409250270363
AU-1535-1536,9.fasta,1,0.7944558436939978,1.7073675992390192,0.7328787753012641
AU-1735-1736,3.fasta,1,0.7943212729454938,1.706308173316266,0.733141178076419
AU-546-547,5.fasta,1,0.7937843656187291,1.702086363747264,0.7341865156919872
GU-952-953,20.fasta,1,0.7937214601662215,1.7015922542312387,0.7343088237850393
GU-17-18,2.fasta,1,0.7932232947587451,1.6976831673008157,0.7352761840773
AU-717-718,8.fasta,1,0.7931066467918384,1.69676883321809,0.7355023808675366
AU-682-683,7.fasta,1,0.7928696641859371,1.6949124307736856,0.7359615550646139
GU-669-670,7.fasta,1,0.7928454279219453,1.6947226638504815,0.7360084870972148
AU-945-946,2.fasta,1,0.7919127668006951,1.6874323647912268,0.7378106124605497
AU-281-282,20.fasta,1,0.7915617424091806,1.6846947175801965,0.738486902058433
AU-318-319,13.fasta,1,0.7909146662517692,1.679656972386769,0.7397307473778847
AU-816-817,12.fasta,1,0.7907051306290578,1.6780280942225296,0.7401327449058923
AU-146-147,4.fasta,1,0.7901952035116567,1.6740690104732328,0.7411094498587759
GU-21-22,6.fasta,1,0.7901004558516163,1.6733341608100272,0.7412906783717663
AU-40-41,13.fasta,1,0.7896920920240736,1.670169710001512,0.742070882652236
AU-413-414,12.fasta,1,0.7893779590641051,1.6677385060633354,0.7426700671582929
AU-1484-1485,3.fasta,1,0.7891915086428823,1.6662967370842634,0.7430253020189066
AU-647-648,19.fasta,1,0.7889481994769908,1.6644166892185348,0.7434884137167126
AU-606-607,2.fasta,1,0.7888819533482849,1.6639050788414016,0.7436144169322046
GU-151-152,8.fasta,1,0.7884254118125013,1.6603824348163163,0.744481746872865
AU-471-472,13.fasta,1,0.7883904033546785,1.6601125398564809,0.7445481809016546
AU-1572-1573,3.fasta,1,0.7883135862597941,1.6595204380620416,0.7446939162234721
AU-603-604,17.fasta,1,0.7880125447112384,1.6572015287696042,0.7452645525525122
GU-717-718,12.fasta,1,0.787952292907977,1.6567376988556306,0.7453786682353118
AU-1044-1045,20.fasta,1,0.7878496362184166,1.6559476481265571,0.745573025707995
AU-638-639,4.fasta,1,0.7876881294441245,1.6547052452883513,0.7458786185326323
AU-1304-1305,8.fasta,1,0.7875381593058941,1.65355220215074,0.7461621809803144
AU-431-432,16.fasta,1,0.7870499442581603,1.6498026475139045,0.7470839517365291
AU-497-498,13.fasta,1,0.7862625726104094,1.643768617673561,0.7485662216448128
GU-315-316,1.fasta,1,0.7861184860428917,1.6426661491662478,0.7488368959347199
AU-973-974,2.fasta,1,0.7861155528542876,1.6426437116482384,0.7488424042352978
AU-721-722,10.fasta,1,0.7858937252814433,1.6409474783039366,0.7492587653538498
AU-1096-1097,2.fasta,1,0.7857594566415909,1.6399213921679,0.7495105770088947
AU-965-966,11.fasta,1,0.7856491049783151,1.6390784279818336,0.749717418335227
AU-680-681,18.fasta,1,0.78523320776753,1.6359042461437066,0.7504960319962289
GU-1137-1138,3.fasta,1,0.7849407408739693,1.633674754141992,0.7510426817693449
GU-1716-1717,3.fasta,1,0.7848015221189453,1.632614249093951,0.7513026386418022
GU-264-265,12.fasta,1,0.7839378368145663,1.6260461021793766,0.752911662430282
GU-526-527,11.fasta,1,0.7835761176361518,1.6233009134657173,0.7535836473020158
AU-1759-1760,9.fasta,1,0.7835309294294095,1.622958199174905,0.7536675175859097
AU-831-832,5.fasta,1,0.7823784889053397,1.6142352170100025,0.7558006092794919
GU-125-126,9.fasta,1,0.7821128275201593,1.6122290890915394,0.756290733373513
AU-839-840,11.fasta,1,0.7818036266675462,1.609896379845787,0.7568604319542028
GU-10-11,10.fasta,1,0.7814216474317313,1.6070178716022785,0.7575631074288887
AU-335-336,7.fasta,1,0.7811920118362691,1.6052891213298637,0.7579849436821445
GU-567-568,12.fasta,1,0.7810797192911366,1.6044442289908296,0.7581910609113649
AU-332-333,5.fasta,1,0.7809617741285723,1.6035571395790431,0.7584074391786513
AU-443-444,19.fasta,1,0.7808574384742888,1.6027726944350589,0.7585987520959137
AU-1652-1653,2.fasta,1,0.7803219916827618,1.5987511407962869,0.7595791196335024
AU-377-378,8.fasta,1,0.7803151218422607,1.5986995893006266,0.7595916821687124
AU-885-886,10.fasta,1,0.780269416657369,1.5983566454517288,0.759675250853071
AU-304-305,13.fasta,1,0.779787317284287,1.5947423598370354,0.7605556652440492
AU-1585-1586,2.fasta,1,0.7794577633324686,1.5922749464135446,0.761156375941539
AU-584-585,9.fasta,1,0.7789711826899889,1.5886366482084042,0.7620416486657969
AU-579-580,10.fasta,1,0.7787191565960044,1.5867544188005136,0.7624993985882973
AU-1100-1101,2.fasta,1,0.7784011716446746,1.5843817558476143,0.7630761895405506
GU-285-286,20.fasta,1,0.7783106659108316,1.5837068843816255,0.7632402026900417
GU-60-61,7.fasta,1,0.7780556992085634,1.5818067329912662,0.763701881383381
GU-17-18,9.fasta,1,0.7777885168721715,1.5798172058391748,0.7641850966721808
GU-541-542,16.fasta,1,0.7777815004182438,1.5797649819034827,0.764197778318214
AU-105-106,13.fasta,1,0.7777615862402036,1.5796167657159512,0.7642337692696171
AU-709-710,12.fasta,1,0.7773990878873026,1.576920426893084,0.7648883352821041
AU-58-59,3.fasta,1,0.7768568493128668,1.5728929453047793,0.7658654149941058
GU-1349-1350,10.fasta,1,0.7767720565284486,1.5722637730131623,0.7660179848935277
AU-400-401,11.fasta,1,0.7765897903030218,1.570911908831876,0.7663457388584064
AU-1054-1055,3.fasta,1,0.7765276001315224,1.570450824400471,0.7664575069770336
GU-655-656,4.fasta,1,0.7764227221903698,1.5696734539494115,0.7666459206838264
AU-462-463,13.fasta,1,0.7761860990860822,1.5679205160910237,0.7670706794429512
AU-1208-1209,8.fasta,1,0.7760967220127475,1.5672587388256942,0.7672309979473206
GU-1323-1324,9.fasta,1,0.7760865319249259,1.5671832999194484,0.767249272020445
GU-414-415,11.fasta,1,0.7753916858436869,1.5620449498519915,0.7684933202857787
GU-246-247,1.fasta,1,0.7751566443772012,1.5603093704581716,0.7689132314227564
AU-1354-1355,3.fasta,1,0.7750812182483916,1.559752684496663,0.7690478863325754
AU-627-628,2.fasta,1,0.7749347843244353,1.5586722980099394,0.7693091738790343
GU-829-830,5.fasta,1,0.7748710828072388,1.5582024641878536,0.7694227835191306
AU-1893-1894,2.fasta,1,0.774650953056211,1.5565796067596511,0.7698151196480283
AU-1782-1783,3.fasta,1,0.7738844678649293,1.5509375613164718,0.7711780991831996
GU-354-355,2.fasta,1,0.7734071458714213,1.5474308205969356,0.7720244347193266
GU-174-175,13.fasta,1,0.7732150239657949,1.546020823847577,0.7723645548697764
AU-696-697,10.fasta,1,0.7730769116985907,1.54500772592744,0.7726088722295595
GU-563-564,18.fasta,1,0.77303021551529,1.5446652923144757,0.7726914411935648
AU-1028-1029,2.fasta,1,0.7727921194963056,1.5429200489765749,0.7731121677903576
GU-1274-1275,2.fasta,1,0.7727570261159287,1.5426629230854378,0.7731741400098612
GU-470-471,4.fasta,1,0.772663063699977,1.541974606411876,0.7733400206233401
GU-341-342,16.fasta,1,0.772638518686147,1.541794836088748,0.7733833402786588
AU-1548-1549,9.fasta,1,0.7725753294741029,1.54133209410588,0.7734948405680974
AU-601-602,10.fasta,1,0.7717405944614406,1.5352276712802195,0.7749646943940232
AU-314-315,7.fasta,1,0.7716814811822108,1.53479596854702,0.7750685682268807
AU-481-482,13.fasta,1,0.7714038484437742,1.5327694693261562,0.7755560416897374
AU-357-358,9.fasta,1,0.7713158456872926,1.5321274781688303,0.7757104271492968
GU-438-439,4.fasta,1,0.7712112184119037,1.531364433769827,0.7758938950015102
AU-535-536,18.fasta,1,0.7710989214189475,1.5305457256239745,0.7760907124026519
GU-834-835,10.fasta,1,0.7709639243945943,1.529561892924809,0.7763271785978723
AU-311-312,10.fasta,1,0.7709236878307564,1.5292687348550764,0.7763976297685188
AU-138-139,12.fasta,1,0.7703719774659378,1.525252670637395,0.7773622994849495
AU-1411-1412,3.fasta,1,0.770260878960904,1.5244447662385148,0.7775562556477896
GU-16-17,7.fasta,1,0.7701292579487073,1.5234879754573372,0.7777859098517099
GU-266-267,9.fasta,1,0.7699962793795687,1.5225217040462482,0.7780177893671599
GU-567-568,20.fasta,1,0.7699667533096353,1.5223072095513108,0.7780692554925115
AU-929-930,8.fasta,1,0.7696964480879488,1.5203444469045668,0.7785400875064967
GU-658-659,7.fasta,1,0.7692277759871726,1.5169450854298965,0.7793550364168196
GU-70-71,3.fasta,1,0.768816538011481,1.5139662584922788,0.7800686456983211
GU-398-399,20.fasta,1,0.7686889428665075,1.5130427643736315,0.7802897787254961
GU-313-314,15.fasta,1,0.76845737794931,1.511367673035121,0.7806907626636304
GU-286-287,14.fasta,1,0.7680199964640114,1.5082069197529622,0.7814469580962529
AU-285-286,11.fasta,1,0.7679609437086847,1.507780489870867,0.7815489365560889
AU-389-390,4.fasta,1,0.7679595033961062,1.5077700900720803,0.781551423485419
AU-625-626,7.fasta,1,0.7678409900900875,1.5069145163458917,0.7817559980654135
GU-1510-1511,3.fasta,1,0.7677758219904701,1.5064441825285666,0.7818684410996886
GU-859-860,10.fasta,1,0.7675964481647222,1.5051500710491377,0.7821777607446828
AU-1486-1487,3.fasta,1,0.7673968225826564,1.5037106649026244,0.7825216974311158
AU-937-938,8.fasta,1,0.7668294003832553,1.4996239176771542,0.783497555931868
AU-527-528,3.fasta,1,0.7667415245318263,1.4989916248959672,0.783648453292049
GU-352-353,8.fasta,1,0.7664286269026115,1.4967415706859242,0.7841852445698464
GU-215-216,20.fasta,1,0.7648270260619678,1.4852569033019112,0.7869205297841653
AU-360-361,16.fasta,1,0.7643936760149812,1.482158733757581,0.7876570836070247
AU-1015-1016,20.fasta,1,0.7641147426947277,1.4801666165367748,0.7881303834271003
GU-504-505,1.fasta,1,0.7639820799844218,1.4792197195215295,0.7883552696962168
GU-459-460,13.fasta,1,0.7634031704845372,1.475091953655543,0.7893349743158031
AU-817-818,3.fasta,1,0.763241666661831,1.473941629437577,0.7896078139530595
GU-702-703,5.fasta,1,0.7629167757505282,1.471629197025103,0.7901560440422235
GU-1622-1623,2.fasta,1,0.7615320667707709,1.461797710332953,0.7924832096664707
AU-28-29,4.fasta,1,0.7611578022479141,1.4591471230295698,0.7931095875310672
AU-1439-1440,9.fasta,1,0.7609689559249095,1.4578107666526294,0.7934252231316957
AU-370-371,14.fasta,1,0.7608965369327345,1.457298490409571,0.79354618837091
GU-700-701,5.fasta,1,0.7608056958618417,1.4566560500391974,0.7936978661725921
AU-200-201,10.fasta,1,0.7607412823442076,1.4562006097548554,0.7938053781114314
AU-1135-1136,3.fasta,1,0.7604788557075317,1.454345967649341,0.7942430518470118
GU-272-273,5.fasta,1,0.7604341619686651,1.4540302426283054,0.7943175374547505
GU-570-571,20.fasta,1,0.7602531410149271,1.4527518867639315,0.7946190612501632
GU-47-48,13.fasta,1,0.7597653132918238,1.4493101551614729,0.7954303373982513
AU-115-116,3.fasta,1,0.7596156371117005,1.4482551106372257,0.795678877377935
AU-243-244,1.fasta,1,0.7593950120803653,1.4467007729138188,0.7960449064771636
AU-455-456,4.fasta,1,0.759174116585942,1.4451455001725448,0.7964109992460131
AU-437-438,20.fasta,1,0.758908099997515,1.4432738264738176,0.7968513607250977
GU-377-378,2.fasta,1,0.7588408073322246,1.4428005823854169,0.7969626679566224
AU-71-72,5.fasta,1,0.7588051732204005,1.4425500173436332,0.7970215950540244
AU-980-981,11.fasta,1,0.7586930395037812,1.4417617011269928,0.7972069620268458
AU-13-14,6.fasta,1,0.7586027634211967,1.4411272278668992,0.7973561243949764
GU-1808-1809,2.fasta,1,0.7584389176293566,1.4399761072604644,0.7976266813387363
GU-134-135,9.fasta,1,0.7582433041514609,1.438602491831695,0.7979494191075495
AU-125-126,2.fasta,1,0.7577044647619146,1.434822604447212,0.7988368798667159
GU-281-282,2.fasta,1,0.7576686181230897,1.434571347063828,0.7988958377866118
AU-260-261,15.fasta,1,0.7573593712574802,1.4324048081612355,0.799404045161547
AU-384-385,1.fasta,1,0.756821611318335,1.4286417829038958,0.8002859967620191
AU-684-685,4.fasta,1,0.7564043151895535,1.4257255868400167,0.8009688198045004
GU-1032-1033,2.fasta,1,0.7558326559064737,1.421736119870748,0.8019020148323909
GU-241-242,14.fasta,1,0.7557512387722899,1.4211684425668314,0.8020347148591542
GU-561-562,5.fasta,1,0.7557027745126531,1.4208305882348298,0.8021136811092713
AU-147-148,15.fasta,1,0.7555628628725523,1.41985548864712,0.8023415460804127
GU-261-262,12.fasta,1,0.7552325182016248,1.4175546762675688,0.8028789502776474
AU-483-484,7.fasta,1,0.7547128963755212,1.4139397946146206,0.8037225471036703
AU-711-712,11.fasta,1,0.7546274587767127,1.4133459191784843,0.8038610520158098
GU-271-272,10.fasta,1,0.7541690451515458,1.4101618628438235,0.8046032262839746
GU-642-643,18.fasta,1,0.7539094430190584,1.4083604817475537,0.805022798242357
GU-591-592,11.fasta,1,0.7539045055417068,1.4083262329127877,0.8050307731705831
AU-485-486,4.fasta,1,0.7538898408892898,1.4082245141997412,0.8050544581465161
AU-565-566,11.fasta,1,0.7535364086496226,1.405774223580372,0.8056247832261662
GU-1080-1081,3.fasta,1,0.7534759036067273,1.4053549876957776,0.8057223214506468
AU-565-566,7.fasta,1,0.7530508370265666,1.4024116674037046,0.8064067562728254
