Y,E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
0,0.0676044114366089,-0.0615584321019176,-0.237165333290571,0.785910734568032,-0.73277385901685,0.413914186772743,-0.250911191505971,0.635500482728951,-0.654193154521726,0.499628562069233,0.347280048049733,-0.637982123611618,-0.627789604556093
0,1.5627147516105,13.6479331140888,1.48349854832916,3.03165497844162,-1.07831047970786,-0.0691582937745366,0.626783967744059,-0.627132839505216,-0.0219243062589137,1.88827895087821,1.67204719415303,-0.649402250305356,3.48080995746377
0,1.68211592461049,0.0428088897129217,-0.238489079416151,0.537525596992388,-1.07831047970786,1.52118144555527,0.302744923619964,-1.2584495006223,-0.249885183523738,-0.754230063414863,1.36548665980235,1.82405155858755,1.51510483998661
0,0.368703021610517,-0.127916673723394,-0.235286142933458,0.662574666254609,0.303836003056165,-0.677069729968866,-0.160781126252912,0.635500482728951,0.0167860313898308,0.803520994482053,0.73826222796068,1.91966467458291,-0.142043510760848
0,0.560783169480079,-0.128812303768711,-0.238489069842145,-0.635880052933933,0.303836003056165,-0.427391818674767,0.656827322828412,-0.627132839505216,-0.882154031786552,2.91065135827781,-0.679318565516425,-0.695744089599282,0.00322704238648169
0,1.61981966043658,-0.110187139008172,-0.23848886005308,0.804753745004805,-1.76938372108987,0.0393973198315938,0.925071564652993,-0.627132839505216,-0.29289666980012,-0.788131505214308,3.07809077745086,-0.52407736107774,0.824631775495107
0,0.989069985675724,-0.12437510917883,-0.238473651863462,0.676278673844989,-1.07831047970786,1.49947032283405,-0.409711782666123,0.635500482728951,0.120013598453147,-0.507632652616321,0.731487390022098,-0.451917594261756,1.26681416667795
0,-0.801947609324246,-0.12651887246343,-0.238476497840025,-0.587916026367602,-1.07831047970786,0.978403377524621,0.131068608852232,-0.627132839505216,0.412491705132544,0.271802083220013,-0.0341531222009726,-0.486439711018556,-0.229865568517297
0,-0.768203799563377,-0.129033760763831,-0.238488952538823,-1.48895452543511,-0.0417006176348404,0.109958468675578,1.49160340338651,-1.2584495006223,-1.12301835493429,-0.630106595509955,-0.547699514682639,-0.565562297919252,0.81738381592423
0,-0.210133099672082,-0.120568377752154,-0.230869853395483,0.570072615019542,0.303836003056165,-0.221136152823119,1.85856152620254,-1.88976616173938,-0.856347140020722,2.68417047856548,0.150440475927076,-0.177432394464316,-0.652062191763511
0,-0.698120502367726,-0.128009807989599,-0.238050422561617,-0.250454839454485,0.994909244438175,0.0393973198315938,0.345664002311898,0.635500482728951,0.816799676130535,1.21668901357151,0.425258626844239,0.119331135804373,-0.215880914360837
0,-1.11602460786772,-0.128595469450926,-0.165474394485469,-0.09285875216511,0.303836003056165,0.0882473459543523,1.85856152620254,-1.88976616173938,0.459804340036564,3.08687864249369,-0.810579153480642,-0.540008483954982,-0.689079265820164
0,-0.178984967585126,-0.124682971971845,-0.238455367757328,-0.0226257132644104,-0.0417006176348404,1.55374812963711,-0.82173493810868,0.635500482728951,-0.31440241293831,-0.0828842964682293,-0.133620061026512,0.749563316283098,-0.0990020384816206
0,-0.337321305693819,-0.129060032337707,-0.0816352553805199,-0.491987973234939,-0.73277385901685,0.0991029073149656,-1.65007315686299,0.635500482728951,-1.24345051650816,3.07117719906603,-0.531710967737197,-0.775356733683699,-0.807605109875311
0,-0.66697237028077,-0.129023117566466,-0.237693989390761,-0.507404981774117,0.64937262374717,-0.411108476633847,-0.731604872855621,0.635500482728951,-0.396124236863435,3.13282878489699,2.06154699222797,-0.214320674151931,-0.782801538106378
0,-0.326938594998167,-0.128299593240412,-0.238440911540647,-0.26073284514727,-0.0417006176348404,0.74500880827144,-0.675810070556108,0.635500482728951,1.08777203967174,0.0392712877022062,-0.0791306165565719,-0.546711664613113,-0.446781358187332
0,0.773628738740945,-0.128661354219579,-0.238284887681839,0.546090601736376,-0.73277385901685,0.522469800378874,0.44008597543415,-0.627132839505216,0.489912380430032,0.654250575643679,-0.304750014366094,-0.185126968028972,-0.376474074604961
0,-0.677355080976422,-0.128832483846272,-0.23848825065462,-1.02301826736218,1.34044586512918,-0.88875317650082,0.532361994621806,-0.627132839505216,-1.12731950356193,2.6449368911738,0.821750767097394,-0.692189765199918,-0.385896602546654
0,-0.19975038897643,0.259467996217968,-0.0677259555700883,1.27582900592413,0.303836003056165,-0.476241844797525,-0.375376519712577,0.635500482728951,-1.09291031454082,-0.385387567182169,-0.00759731045317981,-0.0928111935217954,-0.102946404974525
0,0.880051523371378,0.177210443764154,6.46660451440343,2.33446359228102,-0.0417006176348404,-0.411108476633847,-0.160781126252912,0.635500482728951,-0.882154031786552,0.49752303823992,0.595745332351413,0.109745775749602,-0.563685007630267
0,0.882647201045291,-0.128418432066868,-0.238489074119689,-0.378929910614301,-1.07831047970786,0.158808494798337,1.85856152620254,-1.88976616173938,0.82540197338581,0.999547243107531,-0.761657949900688,-0.326651661033893,-0.611105895451228
0,-1.3314658548025,-0.118647683288065,-0.238447034034104,-0.673566073807479,-1.07831047970786,1.25522019222025,1.85856152620254,-1.88976616173938,0.287758394931036,-0.494977992374978,0.898719473266123,0.99505470109034,-0.784662759252315
0,0.192196939784433,-0.128740376874583,-0.208821143687295,0.642018654869038,0.994909244438175,-0.0148804869714712,-0.328165533151451,0.635500482728951,0.717873257694855,2.76765482841715,-0.869917310109517,0.484193739369271,-0.513827556336582
0,-0.757821088867725,-0.128361535755265,5.92045794925477,0.631740649176253,-0.0417006176348404,-1.48580905133454,0.744811434146874,-0.627132839505216,1.25121568752199,1.68967503065563,-0.218350536135947,0.381461628146767,-0.242167064337349
0,0.0961568658496522,0.860185197095822,0.679805641864861,1.73491326020187,-1.07831047970786,-2.72334304644442,0.759833111689051,-0.627132839505216,2.02542244049687,0.432475332677574,-0.0832887858435694,-0.0508312593100216,2.7773052764583
0,0.062413056088783,-0.12566779550939,-0.238489057543312,-0.62388904629235,-0.387237238325845,0.408486406092437,0.371415449527057,-1.2584495006223,-0.17246450822625,1.73895704901203,0.148553086196596,0.712286812502245,-0.657492611080399
0,1.25642478608876,0.147524562332777,-0.238463393207331,1.31522802774648,-1.76938372108987,2.05853173290562,-0.302414085936291,0.635500482728951,-0.0864415356734859,1.19999267163223,-0.861660355045976,-0.638775256579052,-0.603108095610215
0,0.0546260230670442,-0.127877150557293,-0.237932610384414,0.282288455621553,0.303836003056165,0.647308756025923,-1.1307523046906,0.635500482728951,-0.98108045022223,-0.436823952240412,0.276335282830039,0.153394654112498,-0.517633660171504
0,0.16364448537139,-0.125429188526379,-0.238473911803792,0.104136356946608,0.64937262374717,-0.318836205068636,1.85856152620254,-1.88976616173938,-1.17893328709359,2.22332873570607,-0.511519074153566,-0.530818385428993,0.356445264888096
0,-1.03036724462859,-0.129048022784445,-0.238488113517594,-1.53691855200144,-0.73277385901685,0.451908651534889,0.972282551214119,-0.627132839505216,-1.08860916591318,0.224440337798016,-0.572623029907563,-0.816411920901712,-0.803005214128975
0,0.11173093189313,-0.129054998442723,-0.238475612894998,-0.605046035855578,-0.73277385901685,1.28235909562179,-1.01057888435319,1.89813380496312,-0.860648288648361,-0.774460693211412,-0.785545121395623,0.981273444863394,-0.727658022013718
0,0.794394160132249,-0.128312405565263,-0.230998199877337,0.986331845577346,0.303836003056165,0.896986667320023,0.0581061750759462,0.635500482728951,1.11357893143757,2.77277584959281,-0.0186066426959101,-0.675131767130551,-0.712635721049063
0,1.43812222326267,-0.116507678758965,-0.238488645445982,0.712251693769738,-1.42384710039886,0.565892045821326,-1.56852690734831,0.635500482728951,-0.563869033341326,0.855211274472274,2.78259560584683,-0.757963781645772,-0.864830237068734
0,-0.108901670389475,-0.129059619625435,-0.238487811391712,-1.23543038501307,-0.387237238325845,1.36920358650669,1.60104705405094,-0.627132839505216,0.081303260804403,2.86757370481029,0.952102425579906,-0.777754588377227,-0.868462429583857
0,-0.955092592085113,-0.126879239447446,-0.212148259076851,0.066450336073062,-0.0417006176348404,-0.362258450511088,-0.744480596463201,0.635500482728951,-0.589675925107155,-0.697948377396517,-0.273808823020131,0.810674821956357,-0.794694608561743
0,1.45110061163224,-0.12825982146371,-0.238488113517594,0.523821589402007,-1.07831047970786,0.685303220788069,0.676140908239782,-1.2584495006223,-2.09507794478052,-0.887733118548694,-0.167842345739839,0.440535539899695,0.37845267294884
0,-1.08487647578076,-0.119815383599119,-0.23060643913911,0.00478230191635036,-0.387237238325845,0.327069695887839,-1.04062223943754,0.635500482728951,1.59100642910541,-0.115167235080845,0.2678076166074,2.55552493927525,-0.626511081093749
1,-0.425574346606861,-0.128751058251433,-0.208821143687295,0.230898427157627,0.303836003056165,-0.785625343574997,-0.371084611843384,0.635500482728951,0.485611231802394,-0.723140827005834,-0.358381353874421,0.0684145905627828,0.902117977569141
1,-0.171197934563387,-0.129059723873187,-0.237903507942374,-0.685557080449062,1.34044586512918,-0.948458763984192,-0.645766715471755,0.635500482728951,0.145820490218976,-0.561664838337862,-0.758088630326938,0.279231924574335,0.0258418314447602
1,-1.12640731856337,-0.129059873457746,-0.237445588538679,-1.31765443055536,0.64937262374717,-1.32297563092534,-1.19942283059769,0.635500482728951,-1.41979761024133,1.40272887488116,0.207595560591397,-0.78368225295955,-0.48414359251517
1,-1.15495977297641,-0.0258298332652609,-0.238485849091439,-0.584490024470007,0.994909244438175,-1.65949803310435,0.880006532026463,-0.627132839505216,0.175928530612443,0.00686558186944899,0.0392671324478292,1.15600225014051,0.649827434154879
1,0.482912839262689,0.860185197095822,-0.238487626586372,0.643731655817836,0.64937262374717,-0.307980643708023,-0.594263821041435,0.635500482728951,0.365179070228524,3.27129304820762,2.05497024638593,3.65578044888695,3.49250723102847
1,-0.583910684715554,-0.117332503617504,-0.238489045364255,-0.882552189560781,0.303836003056165,-0.0800138551351494,0.772708835296631,-0.627132839505216,-0.834841396882531,0.0723339521717793,1.22958092247061,-0.600705852858432,1.41484139925614
1,0.999452696371376,-0.129059681727771,-0.237893472825864,0.100710355049013,-0.387237238325845,0.783003273033586,0.555967487902369,-0.627132839505216,-2.46067557812977,-0.3180037642301,-0.824924947817051,0.0134354409745473,-0.904148089296501
1,-1.04594131067207,-0.114922194253892,-0.238420256328605,-0.404624924846264,0.64937262374717,0.810142176435119,-1.23375809355124,0.635500482728951,0.984544472608424,-0.732321614943044,-0.779902761413836,1.18993993350845,0.605303158043631
1,0.0260735686540009,-0.116719145751475,-0.238489070714554,-0.60333303490678,0.64937262374717,-0.291697301667104,0.397166896742217,-1.2584495006223,-1.45850794789007,0.711350093760074,-0.312668845191804,2.93563733942459,3.04815568646142
1,-1.33665721015032,-0.129051916056038,-0.238027481052786,-1.15663234136839,1.34044586512918,-0.943030983303886,0.0924414380294926,0.635500482728951,-0.624085114128261,-0.531317925586106,0.440302155369229,-0.207630449832086,-0.768924687308248
1,-0.643611271215553,-0.12905941020948,-0.228986381046302,-0.649584060524313,-0.73277385901685,-0.595653019764268,-0.233743560029198,0.635500482728951,-0.262788629406652,1.49019985919334,-0.544883121549757,-0.801313638906361,-0.928311679141044
1,0.176622873740955,-0.129036709818284,-0.238415415789563,-0.236750831864104,-1.42384710039886,-0.0908694164957627,0.676140908239782,0.635500482728951,-1.23914936788052,0.418647079415299,0.0111036423040876,-0.751311587441183,-0.403061658835821
1,-0.695524824693813,-0.128957663130923,-0.238479654733014,-0.870561182919198,0.64937262374717,-0.465386283436912,0.0194790042532065,0.635500482728951,0.313565286696866,-0.550939515564023,0.498408435044985,-0.723308978935377,-0.884785545705712
1,-0.757821088867725,-0.102094331240797,-0.238291710171495,-0.0431817246499812,1.34044586512918,-0.535947432280897,-1.10929276534463,0.635500482728951,-0.675698897659918,1.02686404965377,0.503492651794413,0.461546712523279,0.0522502698687691
1,-1.07968512043294,-0.0871147138881026,-0.238474665721373,-0.474857963746964,0.64937262374717,-0.709636414050705,-0.478382308573216,0.635500482728951,0.154422787474252,2.58600070503995,1.68159840973862,0.103468476455698,0.0795205936607506
1,1.47186603302354,0.551632805631515,-0.20085316451258,2.28307356381709,-1.07831047970786,0.555036484460712,-0.255203099375165,0.635500482728951,0.0770021121767657,2.43155030155817,-0.408235707996436,-0.295634280388918,1.94740397811745
1,-0.384043503824253,-0.129053639697005,-0.238484910957575,-1.02644426925977,0.64937262374717,-0.0311638290123909,-0.787399675155134,0.635500482728951,0.365179070228524,-0.801162343579304,-0.708126450573757,0.379734427078892,-0.806492691127078
1,-1.89472791004162,-0.122589848298747,-0.238467772544863,-1.16177134421478,1.34044586512918,-1.68120915582557,0.525924132818016,-1.2584495006223,0.115712449825509,-0.0116207853441541,-0.329602851742766,0.745507702766463,-0.82173005730973
1,-0.869435228845984,-0.128603297725176,-0.232060488855095,-0.17679579865619,0.994909244438175,-0.237419494864038,0.0108951885148201,0.635500482728951,-0.839142545510169,1.11582760174631,1.35444688578977,-0.800618144531405,-0.811220154932851
1,-0.747438378172073,-0.126685855916437,-0.238488161578612,-0.822597156352866,0.303836003056165,-1.00273657078726,-0.0964025082150124,1.89813380496312,-2.87358584638303,2.18651573067281,2.96514519354447,2.51702084574459,-0.899485686554787
1,-0.295790462911211,-0.0649131953770731,-0.229458608496159,0.734520706104106,0.64937262374717,0.451908651534889,-1.14362802829818,0.635500482728951,0.270553800420485,-0.214909661096656,2.98200022796786,-0.506778552217284,-0.671185984082394
1,-1.61699039893293,-0.12847069356657,-0.213028370815317,-0.505691980825319,0.994909244438175,-1.32840341160565,-0.705853425640461,-0.627132839505216,-0.206873697247356,0.680855860344147,-0.119875381348304,1.55542192461226,-0.50828807016449
1,0.547804781110514,-0.129053747842616,-0.237593562705518,0.128118370229774,1.68598248582018,-1.30126450820412,-0.212284020683232,0.635500482728951,-0.839142545510169,-0.786390190804749,-0.820168266863768,-0.665557312770595,1.42881702843493
1,-0.4333613796286,-0.123600953528294,0.181769938575438,0.782484732670437,0.64937262374717,0.685303220788069,-1.27238526437398,0.635500482728951,0.175928530612443,-0.0705543313227383,-0.693797024203454,-0.463146079002146,-0.507814303961436
1,0.124709320262695,-0.0419617015560089,-0.166704617603679,1.25184699264097,0.303836003056165,-0.367686231191395,-0.881821648277386,0.635500482728951,0.494213529057669,-0.769574513847183,-0.768030382936705,-0.460233885641994,-0.823209702399563
1,0.791798482458336,-0.12903463945432,-0.238489050863254,-0.61018503870197,-1.42384710039886,-0.910464299222046,1.85856152620254,-1.88976616173938,-1.06280227414736,-0.519353357930241,-0.382261819356287,3.40800772321968,-0.767917680299259
1,-0.92654013767207,0.112369839631147,-0.238455935819839,-0.113414763550681,0.994909244438175,-0.259130617585264,-0.388252243320157,0.635500482728951,0.511418123568223,1.37974456313605,0.216462056947979,1.09162090024377,1.40591073259774
1,-0.443744090324252,-0.128803739133541,-0.225586313199276,0.116127363588191,1.34044586512918,-0.107152758536682,-0.684393886294495,0.635500482728951,0.902822648683298,-0.520149012724005,-0.498459466652424,0.0374270374591844,0.216260286660687
1,-1.9310673974764,-0.128832483846272,-0.236998131695499,-1.09496430721168,1.68598248582018,-1.09500884235247,-0.765940135809167,0.635500482728951,-0.512255249809666,-0.523016793382894,-0.482089647569282,-0.452881862747842,0.355695289243295
1,-1.18351222738946,-0.0936694507434065,-0.238452378292495,-0.466292959002976,-0.0417006176348404,-1.01359213214787,-1.60286217030186,0.635500482728951,-2.02625956673831,-0.757613994429402,-0.549334590671449,1.94305972024,1.66948746184361
1,-0.705907535389465,-0.128761384470284,-0.223956588528252,-0.0294777170596005,-0.0417006176348404,0.0339695391512874,-0.671518162686915,0.635500482728951,0.197434273750635,-0.58107213571288,1.47680691790999,0.150223613619832,-0.764602445000086
1,0.262280236980084,-0.0981678227786151,-0.236972575679342,0.849291769673542,-0.0417006176348404,-0.508808528879364,0.319912555096738,-0.627132839505216,-1.20904132748705,-0.816187335223727,-0.267417816092657,-0.795796755495443,0.934593005986355
1,-0.765608121889464,-0.129040690281166,-0.229760386984824,-0.396059920102276,-0.0417006176348404,-0.177713907380667,1.85856152620254,-1.88976616173938,-1.1918367329765,-0.878675819474067,-0.713450274934831,-0.866417980442763,-0.669641314028411
1,-0.630632882845988,-0.12523929738237,-0.238202244479707,-0.118553766397074,0.303836003056165,-0.65535860724764,0.337080186573511,-1.2584495006223,-1.47141139377298,0.72106894534169,0.0179861293998074,1.26501352487825,0.837183263196759
1,0.129900675610521,-0.125550504579885,-0.238471995857782,0.0904323493562278,0.303836003056165,1.00554228092615,1.16971031319701,-0.627132839505216,-0.181066805481526,-0.390936733537752,0.168148762276307,-0.577262104418935,1.31125270550129
1,-0.38144782615034,-0.128883686679169,-0.238434827335902,-0.432032940027025,-0.0417006176348404,-1.68120915582557,1.85856152620254,-1.88976616173938,-0.542363290203135,-0.722366865487887,-0.08528823658189,1.16192115288255,0.285264814715658
1,-0.90058336093294,-0.129059376354044,-0.238325359681303,-1.22343937837149,1.68598248582018,-0.29712508234741,0.4722752844531,-0.627132839505216,0.206036571005911,-0.382887780165591,-0.420094762684445,-0.333381500057129,0.140010957777027
1,-0.903179038606853,-0.129051776538137,-0.210770696160996,-0.456014953310191,0.64937262374717,-0.432819599355073,-0.723021057117234,0.635500482728951,0.46840663729184,-0.443247450016861,-0.383411988834399,-0.687925685132377,-0.84952125768823
1,-0.14783683549817,-0.124682971971845,-0.237806744739235,0.301131466058326,1.68598248582018,-1.76262586603017,0.204031042628519,0.635500482728951,-1.50582058279409,0.779097798113781,-0.305585618889126,1.79069924071914,2.04022136101707
1,-2.35675853599813,-0.124213157130823,0.285657711939669,-0.476570964695761,1.34044586512918,-1.57265354221944,-1.26380144863559,0.635500482728951,0.567333055727519,1.00078547593004,1.05256997214475,0.166265704272105,0.936696277033538
1,-0.363278082432949,1.85644482224202,-0.23678102639039,0.868134780110315,0.303836003056165,-0.29712508234741,-0.499841847919183,-0.627132839505216,-0.796131059233788,1.56085437450137,-0.572977830941049,-0.277213443311811,-0.191805883914727
1,-1.24840416923728,-0.128995339475424,-0.234756867568102,-0.678705076653872,1.68598248582018,-0.128863881257908,-0.36679270397419,0.635500482728951,0.382383664739077,-0.537515910099749,-0.750244050948549,3.02927484685904,-0.273060465417001
1,0.469934450893124,-0.113136430233309,-0.238182070028891,0.758502719387272,0.994909244438175,-0.65535860724764,0.0752738065527194,0.635500482728951,-2.0477653098765,-0.46062847222331,0.0404777442805636,1.77981964500179,0.266332667797706
1,0.885242878719204,-0.129053747842616,-0.237187634388594,0.388494514447001,-0.0417006176348404,0.370491941330291,-0.0577753373922727,0.00418382161186766,0.313565286696866,-0.128070113920331,0.0117698317601477,-0.824189312499223,-0.464337647258714
1,-0.0362226955199112,-0.128987164922124,-0.238489028537083,-0.993897251232621,0.64937262374717,0.202230740240789,-0.388252243320157,0.635500482728951,0.390985961994353,0.760298572500462,-0.789462888937847,0.779462630181761,0.463473377634935
1,-0.713694568411204,-0.128977958042904,-0.23848729772636,-1.07269529487731,1.34044586512918,-0.199425030101893,-0.220867836421618,-0.627132839505216,-1.58324125809158,-0.475704506869656,-0.57537796596016,-0.778173665333577,-0.330739548987482
1,-0.236089876411212,-0.111724410814744,-0.238065079510836,0.333678484085479,0.303836003056165,-0.302552863027717,-0.989119345007219,0.635500482728951,-0.76602301884032,0.52247910594723,0.220418163472807,0.138208707108819,1.66464375632538
1,0.47512580624095,-0.128877589800169,-0.238459652770203,0.0750153408170499,0.994909244438175,-0.88875317650082,-0.877529740408193,0.635500482728951,0.696367514556664,2.51735490786793,-0.496394896997736,-0.578670710060474,-0.519276882981698
1,0.503678260653993,-0.128785711609425,-0.212148259076851,0.820170753543983,0.64937262374717,0.913270009360942,-0.701561517771268,0.635500482728951,0.743680149460686,0.912421679110087,-0.464216358003782,0.363257040744645,1.29231153360566
1,-0.653993981911205,0.187800071464645,-0.237638074277395,0.421041532474155,0.303836003056165,-1.69749249786649,0.255533937058838,0.635500482728951,-0.486448358043838,1.66907081888811,-0.778609912684009,0.244791367500989,1.21489753135303
1,-0.267238008498168,-0.12350739899179,-0.0762129091627493,0.797901741209615,1.34044586512918,0.663592098066843,-1.03633033156835,0.635500482728951,-0.159561062343335,2.09998948192208,0.583161851778072,0.814938762207298,-0.0010751644712409
1,-1.0121975009112,-0.108859765579611,1.07357521587709,0.647157657715431,1.34044586512918,-0.17228612670036,-1.30672052732752,0.635500482728951,2.21037183148531,-0.522949953451928,-0.784627544686541,-0.813955902502498,-0.707570136454692
1,-0.957688269759026,-0.12879487853337,-0.236130156043901,-0.390920917255884,0.994909244438175,0.451908651534889,-0.662934346948528,0.635500482728951,-0.0391289007694661,-0.831982856184245,-0.457679760003129,0.0720638038281527,-0.453230607233963
