id2,Y,E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
AU-1478-1479,0,-0.337321305693819,-0.129060032337707,-0.0816352553805199,-0.491987973234939,-0.73277385901685,0.0991029073149655,-1.65007315686299,0.635500482728951,-1.25665694853981,3.07117719906603,-0.531710967737197,-0.775356733683699,-0.807605109875311
AU-655-656,0,0.368703021610517,-0.127916673723394,-0.235286142933458,0.662574666254609,0.303836003056165,-0.677069729968866,-0.160781126252912,0.635500482728951,0.0060381655836919,0.803520994482053,0.73826222796068,1.91966467458291,-0.142043510760848
GU-206-207,0,-0.326938594998167,-0.128299593240412,-0.238440911540647,-0.26073284514727,-0.0417006176348403,0.74500880827144,-0.675810070556108,0.635500482728951,1.07911353560674,0.0392712877022061,-0.0791306165565719,-0.546711664613113,-0.446781358187332
AU-1295-1296,0,0.773628738740945,-0.128661354219579,-0.238284887681839,0.546090601736376,-0.73277385901685,0.522469800378874,0.44008597543415,-0.627132839505216,0.480087525834836,0.654250575643679,-0.304750014366094,-0.185126968028972,-0.376474074604961
AU-344-345,0,-0.677355080976422,-0.128832483846272,-0.23848825065462,-1.02301826736218,1.34044586512918,-0.88875317650082,0.532361994621806,-0.627132839505216,-1.14029937829635,2.6449368911738,0.821750767097394,-0.692189765199918,-0.385896602546654
AU-516-517,0,-0.996623434867721,-0.0240608504601788,-0.236691701166067,0.15895238730813,0.303836003056165,-0.264558398265571,1.85856152620254,-1.88976616173938,0.0146572448609845,0.23281931057916,0.0852333225458329,-0.0498819045946246,-0.458028736614932
AU-218-219,0,0.880051523371378,0.177210443764154,6.46660451440343,2.33446359228102,-0.0417006176348403,-0.411108476633847,-0.160781126252912,0.635500482728951,-0.269772371289702,0.49752303823992,0.595745332351413,0.109745775749602,-0.563685007630267
AU-535-536,0,0.882647201045291,-0.128418432066868,-0.238489074119689,-0.378929910614301,-1.07831047970786,0.158808494798337,1.85856152620254,-1.88976616173938,0.816231617649284,0.999547243107531,-0.761657949900688,-0.326651661033893,-0.611105895451228
AU-285-286,0,0.820350936871379,-0.0342381989156507,-0.238430016400756,1.00346185506532,-0.387237238325845,0.77757549235328,0.635367783482445,-0.627132839505216,0.493016144750777,2.01537734574345,0.377129747531926,-0.0974768734706609,-0.637341640927424
GU-266-267,0,0.192196939784433,-0.128740376874583,-0.208821143687295,0.642018654869038,0.994909244438175,-0.0148804869714711,-0.328165533151451,0.635500482728951,0.708493126683115,2.76765482841715,-0.869917310109517,0.484193739369271,-0.513827556336582
AU-1143-1144,0,-0.194559033628604,-0.129060054268713,-0.231124409139163,-0.911673205690338,0.303836003056165,-0.405680695953541,-0.499841847919183,0.635500482728951,1.16530432837967,-0.875467731601153,-0.651797529071964,0.0208149611334062,1.36037926897795
AU-202-203,0,0.695758408523555,-0.129056202783501,-0.238392401177235,-0.048320727496374,0.64937262374717,-0.953886544664498,0.139652424590619,-1.2584495006223,-1.35577636022869,-0.605206455091821,2.35708848826438,-0.465066087161704,0.641048838370304
AU-59-60,0,-0.791564898628594,0.0816830045697242,0.0763309814881844,0.885264789598291,0.303836003056165,-0.812764246976529,-1.0685196405873,0.635500482728951,0.105157577272567,-0.75694788325431,-0.346933483671873,-0.601745156253295,-0.615953436584969
AU-70-71,0,-0.617654494476423,-0.12900816689449,-0.238166013691435,-0.531386995057283,-0.0417006176348403,0.74500880827144,1.47872767977893,-1.2584495006223,1.16530432837967,-0.448180140116463,-0.631699166723224,0.283843542104455,0.024883378815664
GU-1321-1322,0,1.25642478608876,0.147524562332777,-0.238463393207331,1.31522802774648,-1.76938372108987,2.05853173290562,-0.302414085936291,0.635500482728951,-0.0973907857438306,1.19999267163223,-0.861660355045976,-0.638775256579052,-0.603108095610215
AU-1263-1264,0,0.0546260230670441,-0.127877150557293,-0.237932610384414,0.282288455621553,0.303836003056165,0.647308756025923,-1.1307523046906,0.635500482728951,-0.993775030582358,-0.436823952240412,0.276335282830039,0.153394654112498,-0.517633660171504
AU-806-807,0,0.16364448537139,-0.125429188526379,-0.238473911803792,0.104136356946608,0.64937262374717,-0.318836205068636,1.85856152620254,-1.88976616173938,-1.19201385396011,2.22332873570607,-0.511519074153566,-0.530818385428993,0.356445264888096
GU-49-50,0,-1.03036724462859,-0.129048022784445,-0.238488113517594,-1.53691855200144,-0.73277385901685,0.451908651534889,0.972282551214119,-0.627132839505216,-1.10151352154853,0.224440337798016,-0.572623029907563,-0.816411920901712,-0.803005214128975
GU-1359-1360,0,0.11173093189313,-0.129054998442723,-0.238475612894998,-0.605046035855578,-0.73277385901685,1.28235909562179,-1.01057888435319,1.89813380496312,-0.873107920700249,-0.774460693211412,-0.785545121395623,0.981273444863394,-0.727658022013718
AU-972-973,0,0.794394160132249,-0.128312405565263,-0.230998199877337,0.986331845577346,0.303836003056165,0.896986667320023,0.0581061750759461,0.635500482728951,1.10497077343862,2.77277584959281,-0.0186066426959101,-0.675131767130551,-0.712635721049063
GU-424-425,0,0.218153716523563,-0.12900545289544,3.5241811777544,0.96920183608937,0.303836003056165,-0.101724977856375,-0.856070201062227,0.635500482728951,1.13513755090914,1.26603527570619,0.231853680493388,-0.834578757821778,-0.781921647907943
GU-501-502,0,-0.108901670389475,-0.129059619625435,-0.238487811391712,-1.23543038501307,-0.387237238325845,1.36920358650669,1.60104705405094,-0.627132839505216,0.0706812601633928,2.86757370481029,0.952102425579906,-0.777754588377227,-0.868462429583857
AU-603-604,0,-0.955092592085113,-0.126879239447446,-0.212148259076851,0.066450336073062,-0.0417006176348403,-0.362258450511088,-0.744480596463201,0.635500482728951,-0.601606923465503,-0.697948377396517,-0.273808823020131,0.810674821956357,-0.794694608561743
AU-1323-1324,0,0.690567053175729,-0.0504041031814003,-0.237480456188382,1.18503995563786,-0.387237238325845,0.842708860516958,-1.24663381715882,0.635500482728951,0.867946093313045,0.526586747524375,2.96307074134421,2.12946041530229,0.628380477207759
AU-193-194,0,-1.08487647578076,-0.119815383599119,-0.23060643913911,0.0047823019163503,-0.387237238325845,0.327069695887839,-1.04062223943754,0.635500482728951,1.58332967332841,-0.115167235080845,0.2678076166074,2.55552493927525,-0.626511081093749
AU-706-707,1,-0.425574346606861,-0.128751058251433,-0.208821143687295,0.230898427157627,0.303836003056165,-0.785625343574997,-0.371084611843384,0.635500482728951,0.47577798619619,-0.723140827005834,-0.358381353874421,0.0684145905627827,0.90211797756914
GU-1080-1081,1,-0.171197934563387,-0.129059723873187,-0.237903507942374,-0.685557080449062,1.34044586512918,-0.948458763984192,-0.645766715471755,0.635500482728951,0.135324354743094,-0.561664838337862,-0.758088630326938,0.279231924574335,0.0258418314447601
AU-517-518,1,-1.12640731856337,-0.129059873457746,-0.237445588538679,-1.31765443055536,0.64937262374717,-1.32297563092534,-1.19942283059769,0.635500482728951,-1.43334807372433,1.40272887488116,0.207595560591397,-0.78368225295955,-0.48414359251517
AU-710-711,1,0.508869616001819,-0.128979341087349,-0.236972575679342,0.412476527730167,0.994909244438175,-0.449102941395993,-1.07066559452189,0.635500482728951,0.312015479927612,-0.252949458279574,0.249857560839678,-0.479894243485457,-0.595258576152404
AU-615-616,1,-1.36520966456337,-0.0997031412161862,2.09962207734114,0.510117581811627,0.303836003056165,-1.3718256570481,-0.0363157980463063,0.635500482728951,0.635230952826121,-0.486224381560756,-0.723579663554971,-0.687384734706181,-0.302559056196966
AU-994-995,1,-0.583910684715554,-0.117332503617504,-0.238489045364255,-0.882552189560781,0.303836003056165,-0.0800138551351494,0.772708835296631,-0.627132839505216,-0.847250682868368,0.0723339521717792,1.22958092247061,-0.600705852858432,1.41484139925614
GU-544-545,1,0.999452696371376,-0.129059681727771,-0.237893472825864,0.100710355049013,-0.387237238325845,0.783003273033586,0.555967487902369,-0.627132839505216,-2.47625666627685,-0.3180037642301,-0.824924947817051,0.0134354409745473,-0.904148089296501
AU-880-881,1,-1.04594131067207,-0.114922194253892,-0.238420256328605,-0.404624924846264,0.64937262374717,0.810142176435119,-1.23375809355124,0.635500482728951,0.975684584279215,-0.732321614943044,-0.779902761413836,1.18993993350845,0.605303158043631
AU-420-421,1,1.41995247954528,-0.0649131953770731,-0.235002119230249,1.77088628012662,-1.76938372108987,1.64602040120232,-1.18225519912092,0.635500482728951,-1.05410858552341,-0.770378925155932,-0.914685215085649,-0.779731408682003,-0.486781999613599
AU-1121-1122,1,-1.33665721015032,-0.129051916056038,-0.238027481052786,-1.15663234136839,1.34044586512918,-0.943030983303886,0.0924414380294926,0.635500482728951,-0.636083240574678,-0.531317925586106,0.440302155369229,-0.207630449832086,-0.768924687308248
AU-1109-1110,1,0.26747159232791,-0.127897080840394,-0.238489031122289,-0.5193959884157,-0.73277385901685,0.658164317386536,0.963698735475733,-0.627132839505216,-1.02394180805289,-0.373036920820382,-0.617875647272963,0.620700414592808,-0.245128610761434
GU-580-581,1,0.39725547602356,-0.128640500525678,-0.238242920383556,0.321687477443897,-1.07831047970786,1.05439230704891,-1.34534769815026,0.635500482728951,1.13944709054779,-0.375902809367992,-0.812023549282096,-0.257585988974929,-0.253927963994662
GU-282-283,1,0.929369399175725,-0.129056001172143,-0.238417877217562,0.0801543436634421,-1.07831047970786,-0.42196403799446,1.85856152620254,-1.88976616173938,-0.424915798280985,-0.781003878026853,0.274546718555292,-0.56226952377334,-0.82365422767495
AU-937-938,1,-0.757821088867725,-0.102094331240797,-0.238291710171495,-0.0431817246499812,1.34044586512918,-0.535947432280897,-1.10929276534463,0.635500482728951,-0.687797716238438,1.02686404965377,0.503492651794413,0.461546712523279,0.0522502698687691
GU-934-935,1,-1.07968512043294,-0.0871147138881025,-0.238474665721373,-0.474857963746964,0.64937262374717,-0.709636414050705,-0.478382308573216,0.635500482728951,0.143943434020388,2.58600070503995,1.68159840973862,0.103468476455698,0.0795205936607506
AU-429-430,1,1.47186603302354,0.551632805631515,-0.20085316451258,2.28307356381709,-1.07831047970786,0.555036484460712,-0.255203099375165,0.635500482728951,0.0663717205247469,2.43155030155817,-0.408235707996436,-0.295634280388918,1.94740397811745
GU-78-79,1,1.22008529865398,-0.129030938264012,-0.238086151896144,0.645444656766633,0.64937262374717,0.0176861971103676,-0.315289809543871,0.635500482728951,-0.32579638659211,0.0695723497574078,0.206631571212926,-0.75563588185788,1.30598888727228
AU-746-747,1,-0.111497348063388,-0.128776228002929,-0.238487139632494,-0.541665000750068,-2.11492034178087,1.5483203489568,1.85856152620254,-1.88976616173938,-2.34697047711744,-0.694183956004715,-0.827850225425267,0.686846716039476,-0.121536505238591
GU-1363-1364,1,-0.869435228845984,-0.128603297725176,-0.232060488855095,-0.17679579865619,0.994909244438175,-0.237419494864038,0.0108951885148201,0.635500482728951,-0.851560222507015,1.11582760174631,1.35444688578977,-0.800618144531405,-0.811220154932851
AU-432-433,1,-0.142645480150344,-0.129059084254347,6.02601245215976,0.376503507805418,-0.387237238325845,-0.096297197176069,1.12679123450508,-1.2584495006223,1.38509084995066,-0.376214347690072,-0.741475718270095,-0.642956658430338,-0.538186467455462
AU-428-429,1,0.659418921088773,-0.129059207964757,-0.238310841689146,-0.16309179106581,-0.0417006176348403,0.0882473459543523,-0.272370730851938,0.635500482728951,-0.136176642491652,0.508030856221946,-0.71388568048065,-0.667658197005286,0.653322356759563
AU-1472-1473,1,-1.61699039893293,-0.12847069356657,-0.213028370815317,-0.505691980825319,0.994909244438175,-1.32840341160565,-0.705853425640461,-0.627132839505216,-0.218057895625941,0.680855860344147,-0.119875381348304,1.55542192461226,-0.50828807016449
AU-521-522,1,-0.882413617215549,-0.128969145980993,-0.238488458868939,-1.27996840968181,0.994909244438175,-1.2849811661632,-0.508425663657569,1.89813380496312,-0.59298784418821,-0.0613362291910194,-0.762275608999022,2.67115233553473,-0.865254726893682
AU-793-794,1,-0.4333613796286,-0.123600953528294,0.181769938575438,0.782484732670437,0.64937262374717,0.685303220788069,-1.27238526437398,0.635500482728951,0.165491132213622,-0.0705543313227382,-0.693797024203454,-0.463146079002146,-0.507814303961436
GU-164-165,1,,,,,,,,,,,,,
GU-530-531,1,0.908603977784421,-0.121647702914204,-0.238412869401405,0.830448759236769,-0.387237238325845,-0.975597667385724,0.146090286394409,-0.627132839505216,0.268920083541144,1.0005060594971,1.66350629237828,1.27797545582799,-0.554282605388789
GU-579-580,1,0.280449980697475,0.240159239617072,-0.236998131695499,1.10966791389077,-0.387237238325845,0.701586562828988,1.85856152620254,-1.88976616173938,0.626611873548826,-0.723336990542534,-0.691407389389014,0.255444926381332,-0.390313877869735
GU-438-439,1,-0.259450975476429,-0.129058001895543,-0.237231118886536,-0.483422968490951,-1.07831047970786,0.951264474123088,-1.48268874996445,0.635500482728951,0.0318954034155727,-0.648235925725626,-0.425744137508849,-0.864192426406221,-0.143608441889712
AU-243-244,1,1.0435792168279,-0.123959663108311,-0.238488564857683,0.378216508754216,1.34044586512918,0.196802959560483,-1.2552176328972,0.635500482728951,-0.243915133457821,-0.657149837967438,-0.364352352615028,-0.240547938073858,0.404075938315114
AU-431-432,1,-1.18351222738946,-0.0936694507434064,-0.238452378292495,-0.466292959002976,-0.0417006176348403,-1.01359213214787,-1.60286217030186,0.635500482728951,-2.04099316277352,-0.757613994429402,-0.549334590671449,1.94305972024,1.66948746184361
GU-1622-1623,1,-0.705907535389465,-0.128761384470284,-0.223956588528252,-0.0294777170596004,-0.0417006176348403,0.0339695391512873,-0.671518162686915,0.635500482728951,0.187038830406856,-0.58107213571288,1.47680691790999,0.150223613619832,-0.764602445000086
GU-272-273,1,-0.397021892193818,-0.129055641485879,-0.217007149512856,-0.211055817632141,1.34044586512918,-0.416536257314153,-1.05993582484891,0.635500482728951,0.290467781734379,-0.816548728477858,-0.239159912343884,-0.176787373882033,1.6393512563909
GU-940-941,1,-0.765608121889464,-0.129040690281166,-0.229760386984824,-0.396059920102276,-0.0417006176348403,-0.177713907380667,1.85856152620254,-1.88976616173938,-1.20494247287605,-0.878675819474067,-0.713450274934831,-0.866417980442763,-0.669641314028411
GU-1155-1156,1,1.40697409117572,-0.129049372444038,2.77840466842671,1.56703916721971,-2.11492034178087,2.15623178515113,1.85856152620254,-1.88976616173938,-0.89896515853213,-0.867706185531887,0.299040431284791,-0.891087645493418,-0.74774378670299
GU-677-678,1,0.0079038249366098,-0.129058923424006,-0.23494236014164,-0.262445846096068,-1.76938372108987,0.370491941330291,-1.24663381715882,0.635500482728951,1.16530432837967,0.664488657762095,0.769791077820201,-0.896131291657619,-0.929873187095875
GU-1152-1153,1,-0.38144782615034,-0.128883686679169,-0.238434827335902,-0.432032940027025,-0.0417006176348403,-1.68120915582557,1.85856152620254,-1.88976616173938,-0.554201987440389,-0.722366865487887,-0.0852882365818899,1.16192115288255,0.285264814715658
GU-673-674,1,1.73143380041484,-0.121895366426215,-0.238477717490324,1.17818795184267,0.303836003056165,-0.286269520986797,0.356393771984881,-0.627132839505216,-1.97635006819382,-0.573248431587997,-0.319698688100983,-0.593518347497189,1.38141604068974
GU-1439-1440,1,-0.319151561976428,-0.12905999757422,-0.237023249694831,-0.863709179124008,-0.73277385901685,0.99468671956554,0.349955910181091,-0.627132839505216,1.0015418221111,-0.454164492066025,-0.418243108944654,-0.807002450129999,-0.928321421153196
AU-576-577,1,-0.14783683549817,-0.124682971971845,-0.237806744739235,0.301131466058326,1.68598248582018,-1.76262586603017,0.204031042628519,0.635500482728951,-1.51953886649726,0.779097798113781,-0.305585618889126,1.79069924071914,2.04022136101707
GU-76-77,1,0.275258625349649,-0.129059442383835,-0.238488903756587,-1.1463543356756,0.303836003056165,-2.11543161025009,0.315620647227544,-0.627132839505216,0.816231617649284,0.548988465006154,1.88694755949604,-0.646005778847625,-0.872588965251134
AU-704-705,1,-0.363278082432949,1.85644482224202,-0.23678102639039,0.868134780110315,0.303836003056165,-0.29712508234741,-0.499841847919183,-0.627132839505216,-0.808464826120548,1.56085437450137,-0.572977830941049,-0.277213443311811,-0.191805883914727
AU-779-780,1,-1.24840416923728,-0.128995339475424,-0.234756867568102,-0.678705076653872,1.68598248582018,-0.128863881257908,-0.36679270397419,0.635500482728951,0.372349034868667,-0.537515910099749,-0.750244050948549,3.02927484685904,-0.273060465417001
AU-414-415,1,0.29342836906704,-0.0793459286027423,-0.237608651629952,0.862995777263922,0.64937262374717,1.06524786840953,-0.289538362328711,0.635500482728951,1.22563788332073,0.365609000158791,0.211013421330534,-0.300801435877188,-0.0455128007968074
GU-1136-1137,1,0.885242878719204,-0.129053747842616,-0.237187634388594,0.388494514447001,-0.0417006176348403,0.370491941330291,-0.0577753373922727,0.0041838216118676,0.303396400650319,-0.128070113920331,0.0117698317601476,-0.824189312499223,-0.464337647258714
GU-258-259,1,1.13961929076268,-0.129059980162303,-0.238476918336178,-0.35837389922873,-0.0417006176348403,0.555036484460712,1.85856152620254,-1.88976616173938,-1.03687042696883,1.0186936491391,-0.513105090362566,-0.833948977248918,-0.539855050452924
AU-601-602,1,-0.713694568411204,-0.128977958042904,-0.23848729772636,-1.07269529487731,1.34044586512918,-0.199425030101893,-0.220867836421618,-0.627132839505216,-1.59711057999291,-0.475704506869656,-0.57537796596016,-0.778173665333577,-0.330739548987482
AU-680-681,1,-0.236089876411212,-0.111724410814744,-0.238065079510836,0.333678484085479,0.303836003056165,-0.302552863027717,-0.989119345007219,0.635500482728951,-0.77829804865002,0.52247910594723,0.220418163472807,0.138208707108819,1.66464375632538
GU-795-796,1,0.47512580624095,-0.128877589800169,-0.238459652770203,0.0750153408170498,0.994909244438175,-0.88875317650082,-0.877529740408193,0.635500482728951,0.686945428489881,2.51735490786793,-0.496394896997736,-0.578670710060474,-0.519276882981698
AU-496-497,1,0.503678260653993,-0.128785711609425,-0.212148259076851,0.820170753543983,0.64937262374717,0.913270009360942,-0.701561517771268,0.635500482728951,0.734350364514996,0.912421679110087,-0.464216358003782,0.363257040744645,1.29231153360566
AU-504-505,1,-0.653993981911205,0.187800071464645,-0.237638074277395,0.421041532474155,0.303836003056165,-1.69749249786649,0.255533937058838,0.635500482728951,-0.49817797213798,1.66907081888811,-0.778609912684009,0.244791367500989,1.21489753135303
GU-105-106,1,,,,,,,,,,,,,
AU-124-125,1,-0.897987683259027,-0.128595469450926,-0.238488848521155,-1.22515237932029,1.68598248582018,-0.166858346020054,1.85856152620254,-1.88976616173938,0.337872717759494,1.24130318117111,-0.903437739965705,0.769284913797451,-0.458314828407233
GU-1216-1217,1,-0.957688269759026,-0.12879487853337,-0.236130156043901,-0.390920917255884,0.994909244438175,0.451908651534889,-0.662934346948528,0.635500482728951,-0.0499858497187164,-0.831982856184245,-0.457679760003129,0.0720638038281526,-0.453230607233963
