id2,E_1,ED1_1,ED2_1,Pu1_1,Pu2_1,E_hybrid_1,P_E_1,seedNumber_1,seedEbest_1,E_2,ED1_2,ED2_2,Pu1_2,Pu2_2,E_hybrid_2,P_E_2,seedNumber_2,seedEbest_2,E_3,ED1_3,ED2_3,Pu1_3,Pu2_3,E_hybrid_3,P_E_3,seedNumber_3,seedEbest_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d,Y
AC-360-361,-0.6679825517811971,-0.405855445483842,0.8014769768280413,-0.26035827453629357,-0.4539664285205969,-0.7526099163153228,-0.21234048139983178,0.5372334582095464,-0.11210474089241079,-0.5644708045161027,-0.8212242143095488,0.7313998542988633,-0.15260410659402257,-0.36053588190086344,-0.38199127696672186,-0.34076037271964615,0.8574364281912459,0.2852943591584068,-0.9223228862958445,-0.2740184042400153,-0.2740184042400153,-0.6420250433771965,-0.6420250433771965,-1.8323706164135904,0.17964647146227186,-0.9493886508087704,0.5785569699272882,-0.18633258926184784,-0.26798409517103566,0.8495069624797819,-0.8425318030402156,1.999176554267991,0
AC-369-370,-0.2600913434241191,0.8637208440034019,0.7900409200837646,-0.3458227000535816,-0.4538784210950004,-0.9483187198551514,-0.015130958703230736,0.14137722584461737,0.38739499157081625,-0.7325259098606435,0.15162267480439287,0.7251473010970407,-0.43207981015549857,-0.36048673175232104,-0.8756939248290609,-0.3476743532767019,-0.359196341539576,0.9129865614037219,0.5359903435726616,-0.2740256550559365,-0.2740256550559365,-0.5941046903522843,-0.5941046903522843,0.006557511978576579,-0.2388923437471957,0.6143103034644983,0.80093578053006,-0.7310159033746163,3.5592980114622272,-1.0701460473941904,-0.6408920210495749,-0.7731775718045499,0
AC-402-403,-0.043399138984420785,0.571220424366635,1.0187620549692937,-0.3421175945659867,-0.45519446436565064,-0.7499652027539743,-0.21512418166184852,1.3289459229394045,0.08441974401115417,-0.8825751110611263,0.8471847018037328,0.9689968759681052,-0.4412385227190615,-0.3619187830589649,-1.3217287308288304,-0.36598607413161205,1.3440895360835745,-0.623454053047497,0.2502799964963826,-0.2740348624412333,-0.2740348624412333,1.8240126092611593,1.8240126092611593,0.8200925365207336,-0.23770575316936607,-0.9493886508087704,-0.9600639899189157,-1.0984202143091721,-0.44149715084980157,-0.5611810842247787,-0.551173827053428,1.9417055934629013,0
AC-404-405,0.25295931708751884,0.621007729836723,1.2532012182269605,-0.3429629316346697,-0.4558942970696577,-0.6335978060546167,-0.21168502306149023,0.9330896905744754,-0.1284817813010412,-0.7605350940847336,0.44300676719600823,1.2253515572428133,-0.43846800978725936,-0.3627068703617474,-1.1412719009205268,-0.34282600074622266,1.1007629821374103,-0.9794585856642428,0.035997236189173665,-0.2740261537893068,-0.2740261537893068,-0.5823020474104726,-0.5823020474104726,-0.29428096063857523,-0.22343227457120882,0.6143103034644983,1.0353350673816302,-1.1806365636092129,-0.46221986197661374,-0.5611810842247787,2.0984040561016077,1.9417055934629013,1
AC-420-421,1.5435525935298369,-1.5820805372146707,-1.5486326841207685,1.555261826795844,1.6442353429989967,2.6696494320703192,-0.20040285923929219,-1.0461914712501696,1.35364037568001,1.0720658165771642,2.1772120912686868,0.4000145346022887,-0.44214168116186164,-0.356440026483197,0.014673264246813157,-0.36950161613394156,-0.11586978759341163,1.0535146663840167,-0.41042518111751153,-0.2740330209641739,-0.2740330209641739,0.4884933679780254,0.4884933679780254,0.14638384432175985,-0.24428261180781669,0.6143103034644983,-0.7617261318137415,0.13225576427580912,-0.4761361166648106,-0.9177463135018226,-0.9407364325894214,-1.0386004317107937,1
AC-422-423,0.9189691807330607,2.6436170145590485,-0.39930898132098586,-0.34903065473092265,-0.37608961344448255,-0.17606235994123476,-0.2138676938603392,-1.4420477036150987,1.0424766079160324,0.8599962788804818,1.7260367224042497,-0.5816363180837906,-0.4421070267774381,-0.272838166730915,0.2649294340253091,-0.369797461884156,-0.6025228954857403,0.6319303514431331,-0.49375736568142653,-0.2740299901998471,-0.2740299901998471,-0.32995487779191873,-0.32995487779191873,-0.24767218319084733,-0.23728007816199764,0.6143103034644983,-0.19075350999581378,0.3634892466821731,-1.077946970717877,-0.9177463135018226,-0.9407364325894214,-0.2658931756841038,0
AC-44-45,0.3708653695032365,-1.6754317349710857,-0.4507712366702298,2.0800157729378883,-0.3634259732177944,1.2282805411350988,-0.20512255449383182,0.9330896905744754,1.3126977746584338,0.12375486499011251,-1.67657751778171,-0.6379092969001898,5.106576321752378,-0.2585775384228703,0.8863138011623911,-0.36881046193565903,0.37078332029891714,0.9317236420677611,-0.5413757568608063,-0.2740304505691119,-0.2740304505691119,-0.26237196259850504,-0.26237196259850504,-0.23072353684621905,-0.2282312404961812,0.6143103034644983,-0.371060653727791,-0.14008589278057468,-0.5595453625748948,-0.5178216214578203,2.7315366741851888,-0.08404057362180545,1
AC-66-67,-1.5921110707152022,0.981965694494861,0.8071950052001794,-0.3466820379042337,-0.45400937642009226,-2.1119926868487235,-0.21048838400023628,-1.0461914712501696,-0.04659657925788914,-0.7925455903408367,0.2832154907231866,0.7376524075006853,-0.43575688408998775,-0.36058424587996835,-0.9778393002488556,-0.3493318054848045,-0.359196341539576,0.060449391189935885,-0.1901901219128805,-0.2740315631281686,-0.2740315631281686,-0.032851677902755526,-0.032851677902755526,0.14214668273560285,-0.24325328493083637,0.6143103034644983,-0.5333370830865704,0.26585733188837435,-1.0318116069016101,0.6081710345604581,0.18499289977279954,-0.5173158007927706,1
GC-102-103,-0.091198889963766,-0.5303237091590616,-1.3713738045844839,-0.22635405649838222,0.8138144783628966,0.7839686628284621,-0.21231825515665628,0.14137722584461737,0.2236245874845125,0.2097830736783893,-1.0797101027214655,-1.6445703623935575,0.2646222746350825,1.0671225137474734,1.0174003662844604,-0.18849418937034826,0.12745676635275274,0.3133999801544659,-1.1485102443978983,-0.27403413352323064,-0.27403413352323064,1.1691757135544523,1.1691757135544523,-0.25614650636316166,-0.23902717470344076,0.6143103034644983,-1.3567397061292654,0.34293515935716296,1.4422811586855693,1.0598050974333253,-0.395989652999829,-0.620331034185203,0
GC-117-118,0.4314117207437402,0.49653946616150296,0.21252005449780417,-0.34062490250077193,-0.4424424374824653,0.04873829277343206,-0.21530817888685883,0.5372334582095464,0.2973212693233492,-0.14633369717075698,0.14692293137872134,0.08738687451118071,-0.43191500125725046,-0.3475586218178035,-0.20153444705841814,-0.36940137516771665,0.12745676635275274,-0.7265079966997132,0.05980643177886358,-0.2740268059790986,-0.2740268059790986,-0.5625889013293768,-0.5625889013293768,-0.20530056732927682,-0.22543715226841782,0.6143103034644983,0.3080962543293225,-0.5357520737870198,-0.2849147770264135,-0.5155715720186694,3.1123944832196435,-0.9717091707368172,1
GC-132-133,-0.17405179166129747,1.324253419601716,-0.15915178969118055,-0.3480869439070173,-0.4158889483874656,-0.6335978060546167,-0.2164859491434834,0.14137722584461737,-2.2329314738100474,-0.7945462463568428,0.7954875241213489,-0.3190290836072599,-0.4410602431568206,-0.31765652167226416,-0.8773963477527239,-0.35556526817798556,0.37078332029891714,-2.08494634484256,0.1907570075221581,-0.2740251563225663,-0.2740251563225663,-0.6036628493581652,-0.6036628493581652,-0.29428096063857523,-0.2205588510271621,0.6143103034644983,0.24799387308533039,-0.8800330364809398,0.448587279175716,-0.9672203212511367,-0.4501280763211175,0.2620818158481676,1
GC-141-142,-0.09438554002905561,0.48409263979398126,0.12103160054359252,-0.3403466260889637,-0.43823556015079734,-0.34003460074487474,-0.2133117979639131,0.14137722584461737,0.7640669209693157,0.9820362958568745,0.7719888069929933,-0.012653976717973928,-0.44096807189666903,-0.3428212230216798,0.5594485998190496,2.232481317480839,-0.6025228954857403,1.3439394166766252,-0.5473280557582287,-0.2740302587485849,-0.2740302587485849,-0.292138441935271,-0.292138441935271,-0.25614650636316166,-0.2205025737584685,0.6143103034644983,-0.13065112875182164,1.3372391337045275,0.8747953553010024,-0.5545554911089976,0.5308469299820232,-0.9279620384988547,0
GC-170-171,0.7628233275338666,0.9944125208623829,-0.4221810948095388,-0.3467580276556457,-0.370688762097744,0.4057746235555512,-0.13975639158530107,-1.0461914712501696,1.6238615424224114,0.4598650756791941,0.7202916293106094,-0.6066465308910792,-0.4407369433567754,-0.2667562240806077,0.2955730466512474,-0.35261454147499577,-0.359196341539576,0.24782019783032821,-0.6128033436298761,-0.27403190840511726,-0.27403190840511726,0.06329555558751883,0.06329555558751883,-0.12055733560613538,-0.2560483127826892,0.6143103034644983,-1.0081458949141098,-0.024469151577393374,-0.8713797690375035,-0.28096286434484863,-0.9099866693245536,-0.8888580779109319,1
GC-174-175,0.9858888321041436,0.9197315626572513,1.3847158707861398,-0.3462627970975689,-0.45612496426496074,-0.2130883498001213,1.2095072214892342,-1.4420477036150987,-0.23493254395713872,0.3798388350389362,0.3819101026622821,1.3691602808847232,-0.43760315915380305,-0.36296662656740336,-0.1879150636691125,-0.3565314105341315,-1.575829111270398,0.20097749617023025,1.1609817278020211,-0.2740349775335495,-0.2740349775335495,1.9471379294684084,1.9471379294684084,1.4810897439612363,-0.23808437412707678,-0.9493886508087704,-0.27489684373740314,-0.3070878522962825,-1.1040817514287948,-0.8778320724002037,-0.726015391338059,2.1166197259190467,1
GC-207-208,-3.061156750813743,-0.9223987397360047,0.33831667868484494,-0.00802113757066972,-0.4467030104621077,-2.3050567768272026,-0.210556060368645,1.3289459229394045,-1.6351694988950378,-1.3947430511587744,-0.4593439705328654,0.22494304495126807,-0.35914037663211773,-0.35235648772005274,-1.081687098592313,-0.3434325312302646,1.1007629821374103,-1.4010429006051264,0.19670930641958045,-0.2740214350043422,-0.2740214350043422,-0.6359306471483711,-0.6359306471483711,-0.7010484729096537,-0.2228885736253302,0.6143103034644983,0.4222907786929082,0.6769390783885781,1.175688361224616,2.0797864045662453,-0.09009992095946152,-0.8510334713473688,1
GC-239-240,-1.091807010464724,-0.8041538892445458,1.5219485517174574,-0.09849575595980689,-0.45628943843033715,-1.268329060778383,-0.2135390581827609,0.9330896905744754,-1.2830631301094844,-0.0823127046585509,-1.1173080501268353,1.5192215577284551,0.3625830994243791,-0.3631518422634214,-0.07895999655466511,1.3838626738587645,0.37078332029891714,-1.0450383679883806,1.7562116175442686,-0.2740358215438684,-0.2740358215438684,3.058823020025563,3.058823020025563,1.9980234574723985,-0.22621706141706313,-0.9493886508087704,1.4620619742139755,0.7745709931823752,0.8044826739401759,0.32805320245500946,1.026072582742428,0.4292972395076717,1
GC-243-244,-0.5086500485167135,-0.5303237091590616,1.4247420693911075,-0.22635405649838222,-0.45617971314057276,-0.855753745207935,-0.08069310009604075,0.5372334582095464,0.3792064713665012,-1.0346249682776159,-0.5251403784922622,1.4129281532974787,-0.33797064467051174,-0.36302827972174206,-1.0748774068976603,-0.36346266864903026,0.8574364281912459,-1.251146255292812,1.3693121892118079,-0.27403106439479835,-0.27403106439479835,-0.14914202748109923,-0.14914202748109923,1.1971999176887127,-0.21925173329888037,-0.9493886508087704,0.5605262555540906,-0.9185719502153333,0.19522398286138173,1.1454637545589832,1.145770225774547,-0.8599363405673534,1
GC-257-258,0.3326255687197607,0.9632954549435779,0.5155755582211301,-0.3465633211287586,-0.4506288346019946,-0.37177116348106337,-0.21675006444488631,0.5372334582095464,-1.602415418077777,-0.6224898289802892,0.7249913727362806,0.4187721942077553,-0.440759703600871,-0.3567773902298769,-0.9063375374549992,-0.34946426676160175,0.37078332029891714,-1.363568739277048,0.9943173586741918,-0.27402105136328814,-0.27402105136328814,-0.6371940974765545,-0.6371940974765545,-0.1756404362261772,-0.23605526593918028,-0.9493886508087704,1.6603998323191504,-1.0675890833216568,-0.7593983935317324,-0.8630900657498285,-0.3504432377981589,-0.37471000723269343,0
GC-308-309,1.5945389945744717,0.6894652748580943,0.16677582752069833,-0.34395985687997255,-0.440475349563173,0.9532303307548001,-0.2134179697634238,-1.8379039359800278,0.4774687138182837,0.6199175569597086,0.25031728674348835,0.03736644889660339,-0.43498781776052503,-0.3453434681049592,0.42665961177331674,-0.35043414480592994,-0.6025228954857403,-1.0356698276563612,-0.30923609986132955,-0.27402239410697726,-0.27402239410697726,-0.6317107986513608,-0.6317107986513608,-0.955278168079078,-0.2340010674689912,0.6143103034644983,-0.9901151805409124,-0.48950537730574845,0.07837271378125125,-0.7884155042820247,-0.7163274753653527,-0.7751680766173208,0
GC-330-331,-0.3301976448604916,0.30361365746491226,0.5384476717096826,-0.33511004376125825,-0.4510062555369541,-0.65211080098406,-0.21146120661532264,0.14137722584461737,1.2226240524109668,-0.7825423102608043,0.057627806290968475,0.4437824070150434,-0.4282189733334083,-0.35720240701595,-0.8075970078825316,-0.35160118417099034,0.37078332029891714,0.8005640774194867,-0.059239546169585724,-0.27403060402553353,-0.27403060402553353,-0.23675803504023266,-0.23675803504023266,0.12943519797713154,-0.24248424042156386,0.6143103034644983,-0.20878422436901165,-0.738723686121495,0.45245732529193333,-0.8640471578343146,-0.7082313305313293,-0.3722223744075493,1
GC-336-337,-0.8623682057638671,0.2289326992597802,-1.1598067548153697,-0.3321111226428791,0.24036564331844038,-0.2765614752724976,-0.2164795604175642,1.7248021553043336,-0.2513095843657691,-0.6224898289802892,0.15162267480439287,-1.4132258939261375,-0.43207981015549857,0.42135711423652145,-0.19983202413475523,-0.3411764868755073,1.1007629821374103,0.18224041550619097,-1.017559668654604,-0.27403305932827937,-0.27403305932827937,0.5070286527370356,0.5070286527370356,-0.2815694758801039,-0.2222137935411195,0.6143103034644983,-0.9420332755457185,-0.10411623996180727,-0.5480994702152597,-0.8936847892171261,0.007609293344972444,0.15601532975018131,0
GC-450-451,-0.44810369727620986,-0.3125042477274268,-1.3656557762123456,-0.2795206491375415,0.7933618663816463,0.3925510557488059,-0.2130986102089145,0.5372334582095464,-0.5952274329470078,-0.07030876856251252,-0.9152190828229732,-1.6383178091917354,-0.041607342338371274,1.0440906609648433,0.7177739317197308,-0.3555607023368739,-0.11586978759341163,-0.21123827843863383,-1.041368864244294,-0.2740331360564901,-0.2740331360564901,0.545003711751672,0.545003711751672,-0.2900437990524182,-0.24499022029876538,0.6143103034644983,-1.2665861342632772,0.27099585371962726,0.16288086801160379,0.2081319500277565,-0.698454372340323,1.126352549000273,0
GC-462-463,0.8042497783826326,1.7225518633624202,-0.6051580027179618,-0.34871676748960523,-0.31218498343653517,0.2153552471384215,-0.21557536384636106,0.5372334582095464,0.10079678441978457,0.35783161886286546,0.9176808531888004,-0.8067282333493881,-0.44143562585329754,-0.20087464286311874,0.1917252483077899,-0.30818615757664247,-0.11586978759341163,0.5850876497830352,-0.7318493215783252,-0.2740285707279472,-0.2740285707279472,-0.4718719797796062,-0.4718719797796062,-0.5739336253249417,-0.2569345234388668,0.6143103034644983,-1.3326987536316683,-0.18890185017747405,0.1888450792629268,2.507083248581164,-0.4649266288942532,-0.9813916753765273,0
GC-477-478,1.3778467901347735,0.3222838970161954,-1.1483706980710928,-0.33577290687032324,0.21811082267082738,1.5377120278129355,-0.214294865562906,-1.4420477036150987,1.2881322140454885,0.47787097982325205,1.5897441630597848,0.2874685769694894,-0.44208064856262236,-0.3540315818524572,-0.24749986599732612,-0.3677664408578239,-1.575829111270398,1.9435259979258812,-0.2616177086819497,-0.2740279952663661,-0.2740279952663661,-0.509134922063698,-0.509134922063698,-0.3027552838108892,-0.22582984254330196,0.6143103034644983,0.47638292181250125,-0.49721316005262617,-0.7857392413666207,-1.0896994789592838,-0.9351008666445317,-0.7832993811088551,0
