Pu1_1,Pu1_1_BoxCox
0.00144153,0.5508563816440005
0.00270316,0.7848275022116379
0.00367033,0.900816895695252
6.00929e-05,-0.5411538335986761
0.00360849,0.8943355042219282
0.00252553,0.759245141381453
0.00457764,0.985480882649112
0.000112686,-0.33741155017416197
0.000616367,0.2440504494925058
0.0133525,1.406581165826543
7.12229e-05,-0.48674565566210526
0.000105282,-0.35975016555113537
0.00632201,1.1105793425332366
0.000389572,0.08280803545374545
0.000155627,-0.230295585465646
6.00929e-05,-0.5411538335986761
0.000808936,0.34106576242372916
7.49478e-05,-0.47032571600393713
0.000150427,-0.24164724031350934
0.0181299,1.5302503780464098
1.24812e-06,-1.5434869222865406
0.00621549,1.1039545676959648
1.3588e-06,-1.5298286860016672
0.000461726,0.14216531029800378
8.29921e-05,-0.43735435346598645
0.000101764,-0.37089318991764547
0.00186002,0.6449912441876627
4.13495e-05,-0.6590170486088179
0.0323076,1.7680229902956666
0.00265761,0.7784247270163838
0.000409946,0.10057042168138404
2.15036e-08,-1.7639576176862453
9.18999e-05,-0.40420934857750473
0.000166573,-0.2075378619808761
2.11361e-06,-1.4504107019812191
0.00367033,0.900816895695252
0.0254677,1.669450847347659
0.0307019,1.746820814316442
5.42681e-05,-0.5735543166009868
6.32512e-07,-1.633757235596973
0.00235958,0.7337340821474535
2.16791e-05,-0.8559510161108761
0.000238,-0.08691015834096272
9.92149e-06,-1.0802160561752907
3.54856e-05,-0.7064627720395852
0.000272656,-0.040451660780053876
1.24812e-06,-1.5434869222865406
0.00220453,0.7082922208705892
0.0211258,1.5926565759235065
0.037012,1.8247733971316167
8.30125e-07,-1.6016537906371988
0.00561303,1.0643014276978786
0.000575865,0.21996694625305369
0.000226172,-0.10425983100575378
0.00304459,0.8297643849113279
3.86324e-05,-0.6801612777215652
0.000781906,0.32887896566861274
3.15061e-05,-0.7430343802110123
0.0416869,1.8746828166089993
1.13662e-05,-1.0425476833290033
3.79814e-05,-0.6854337891755025
