id2,E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d,Y
GU-242-243,1.5594660772539906,-0.14936397270209312,2.6535633133866443,2.145934759784063,-0.36848206150510415,1.1919296612406414,-1.1130583353911048,0.5205788052326362,0.20848822805166853,2.2439277541515796,2.270732118032238,-0.17787122571788072,-0.610545652827339,1
GU-246-247,1.5789549792860929,-0.11396994064916413,0.1474974701207708,1.9817778705865987,-0.36848206150510415,0.9752836522738803,-0.7222345505726405,0.5205788052326362,0.20848822805166853,0.0749730072253903,2.0176547828404505,-0.6576476189002911,-0.743037807141405,1
GU-351-352,-0.19731923449693867,2.7678573651463885,3.558465163426049,1.3233058543675582,-1.283869077454626,-0.4356929189455397,2.2865732174818403,-2.336551381625554,0.20848822805166853,1.952200852672294,0.8980204870430251,0.03919086019279617,0.49767738020123675,0
GU-353-354,-0.5703925019686099,2.3442110739215796,-0.3991583675322649,-0.205751012426797,-0.8261755694798651,-0.23571198759160597,0.43952930292882253,-0.9079862881964589,0.20848822805166853,0.5189900741959418,0.8980204870430251,0.03919086019279617,1.2528808114659904,1
GU-410-411,0.4458145325624346,-0.3502123664811238,-0.2912961242532633,0.1280961442556862,0.08921144646965676,-0.12461147017275441,-0.5187920324479605,0.5205788052326362,0.20848822805166853,-1.107704364716504,2.215801833233832,-1.0860645937226137,0.7172763093693962,1
GU-414-415,-0.5369829556278639,-0.35022127291642013,-0.38959659887141956,-0.8125781646286577,1.0045984624191786,0.6919773328558076,-0.8186020591580152,0.5205788052326362,0.20848822805166853,-1.1503440794459117,-1.1356987688229383,0.44570202489028415,0.2775116684640247,1
GU-422-423,-0.7374402336723437,-0.3154520370618939,-0.3639881984072193,-0.0821722306714025,1.0045984624191786,0.1031445905358922,-0.04230823999805129,0.5205788052326362,0.20848822805166853,1.9199394838495767,0.26220081539892026,0.5518912287101134,0.21269742926210164,1
GU-428-429,-0.40056064140314773,-0.34737566616713184,0.8313045577271313,0.2627416825861904,0.5469049544444177,-0.3856976861070564,-0.9363845696512509,0.5205788052326362,0.20848822805166853,0.5552152642284713,-0.03317918948840942,-0.17578412596921414,0.1467842461233356,0
GU-428-429,-0.40056064140314773,-0.34737566616713184,0.8313045577271313,0.2627416825861904,0.5469049544444177,-0.3856976861070564,-0.9363845696512509,0.5205788052326362,0.20848822805166853,0.5552152642284713,-0.03317918948840942,-0.17578412596921414,0.1467842461233356,1
GU-458-459,-0.010782600761103052,6.016859632381999,-0.33069896612977334,1.0669259937108448,0.5469049544444177,0.6753122552429799,-0.631220792464231,0.5205788052326362,0.20848822805166853,1.9430005743352339,1.4397119455860525,1.4742547558316976,2.965190702066828,1
GU-54-55,0.11171906915496797,0.603603333697522,-0.39792993071652255,0.4803878952300189,0.08921144646965676,-2.013320266293238,1.0552106077798284,-0.9079862881964589,0.20848822805166853,2.001833653452298,1.4862967037033876,1.1485980581205137,-0.06396059002521753,1
GU-699-700,0.011490430132728087,0.9908549925186922,-0.3970542503430379,0.5117437055261633,0.5469049544444177,0.3586757805992517,-0.3474720171850717,0.5205788052326362,0.20848822805166853,1.5811980101539107,-0.6637708039203025,1.7675836797346665,1.083996358082432,1
GU-725-726,-0.1277160129537164,-0.3036372236848771,-0.39777520060296223,-0.008393853504003252,-0.36848206150510415,-0.985640480168857,0.3110392914816562,-0.9079862881964589,0.20848822805166853,0.9812786948831517,1.2041793539959111,1.8017071574173453,-0.7728066236842348,0
AU-1181-1182,-1.3276755523588686,-0.2550310663294066,-0.35571575145389034,-0.334863172469746,0.5469049544444177,-0.6801140572670142,0.07547427049518447,0.5205788052326362,0.20848822805166853,-0.3671921184120057,1.4467828463717196,1.4500902425566733,-0.7502668814869221,1
AU-1432-1433,0.8550814752365816,-0.3456272787801843,-0.3987224718414185,0.2590527637278205,-1.283869077454626,0.8808482124678562,2.2865732174818403,-2.336551381625554,0.20848822805166853,-0.7733716033288941,0.9641192039470593,-0.8573408402862932,-0.4315841404099063,0
AU-1685-1686,-1.077103954803268,-0.3323758771834399,-0.3992112059089897,-1.386205047105188,1.0045984624191786,0.3586757805992517,0.8999518439478358,-0.9079862881964589,0.20848822805166853,-0.7028588766743463,-0.25685421457298224,-0.8438809957333041,0.12045035531155389,1
AU-173-174,-0.5703925019686099,-0.35023832008830613,-0.39868935319433,-1.1999146447575049,0.5469049544444177,-1.01341560952357,1.9332256860021324,-1.6222688349110064,0.20848822805166853,-0.9139202771682379,0.3453110604355169,0.5583140021029642,2.70230689522367,0
AU-1806-1807,0.32331286264636355,-0.35023433037293633,-0.39687153140617215,-0.42893060335818,-0.8261755694798651,-0.6912241090088992,-1.407514611624195,0.5205788052326362,0.20848822805166853,-0.8812225691287262,-1.0977893763844295,-0.13176061266235797,0.23679434374715877,1
AU-1944-1945,-0.30033200238090785,-0.3501585071299204,-0.3989859914908743,-1.002557485834711,1.0045984624191786,-0.15794162539840978,-0.791833306773189,1.9491438986617313,0.20848822805166853,-0.04127556794808659,0.05063746376554041,0.5881560948632447,-1.1173927576875293,1
AU-204-205,-1.8427393917787127,-0.176662467408728,-0.3991865512433068,-1.4360054516931835,1.0045984624191786,-2.2188562235181135,0.48235930674454475,0.5205788052326362,0.20848822805166853,-0.7527614240878755,-0.8696512514545442,1.6285038626234898,-0.12323822905752682,0
AU-2300-2301,-0.9295451251316365,-0.3500303269484694,0.6301659256241421,-0.38466357705774057,1.0045984624191786,-3.15210056983647,-0.7382958020035365,0.5205788052326362,0.20848822805166853,-0.7950115837067475,-0.23583197878166443,0.4882221582092168,2.4213094992426476,1
AU-2956-2957,0.972014887429195,-0.34901350023741273,-0.399121993453787,0.000828443641921817,0.5469049544444177,0.7419725656942912,-0.28322701146148843,-0.9079862881964589,0.20848822805166853,-0.7668525572470425,-0.8691173086668332,-1.0173226504962325,-0.9896642796408308,1
AU-32-33,-0.22516052311422796,-0.3498203621806705,-0.32245829943083415,-0.14488385126369205,1.0045984624191786,-0.14127654778558185,-0.19221325335307893,0.5205788052326362,0.20848822805166853,1.8474818564273576,-0.8319549633740116,-0.019589441310334587,-1.0304848537143645,0
AU-374-375,-0.8766466767587882,-0.3465131335423968,-0.3988228343521381,-0.9380014058132369,0.5469049544444177,-0.9911955060397994,-1.1612420896837927,-0.9079862881964589,0.20848822805166853,-0.0739191140717499,0.45208007128958827,-0.2997846705965834,-0.7725266945198348,1
AU-470-471,-1.138354789761303,-0.3502433888726017,4.987519216472844,-0.5395981691092795,0.08921144646965676,-0.8523198592662345,1.6976606650156605,-1.6222688349110064,0.20848822805166853,-0.9138927855267412,-1.0248644104981903,3.065671098226976,-0.9298553726910863,0
AU-500-501,-2.8004797202134513,-0.2550310663294066,0.2232735141814119,-1.0080908641222663,1.0045984624191786,-1.2245065926193885,-0.5883907886485089,0.5205788052326362,0.20848822805166853,-0.2334691988095584,0.6813459037520406,0.6477980558224168,-0.019231114807224642,0
AU-527-528,-0.3309574198599255,-0.3502765094163178,-0.39869783571811196,-1.23127045505365,1.0045984624191786,-0.19127178062406563,-1.3807458592393682,0.5205788052326362,0.20848822805166853,-0.8730382736341812,-1.0043018400797084,-0.09422390559969009,0.25595550342644546,0
AU-596-597,0.44024627483897694,-0.3454736349580703,-0.3991628878060952,-0.264773714160716,-2.199256093404148,2.2807147319453906,-0.6205132915103002,0.5205788052326362,-0.010192757815861056,-0.5582754541564434,0.24487563110807337,-0.9554024656473367,-0.5690621385902788,0
AU-603-604,0.1228555846018833,-0.3502180676347594,-0.39034618057008746,-0.3791301987701854,0.5469049544444177,-0.05795115972144317,-0.8186020591580152,0.5205788052326362,0.20848822805166853,-1.0142891197509774,1.600779383180537,-0.9808732026890283,-1.1441888359520984,0
AU-719-720,0.2063794504537502,-0.32887629635986293,-0.3991089121402521,-0.170706283272282,-1.283869077454626,-1.4355975757152073,2.2865732174818403,-2.336551381625554,0.20848822805166853,0.3893662598036416,-0.8424397614268234,1.8469055343443932,-0.5423920870823694,0
AU-735-736,-0.06646517799568115,-0.3502447345162471,-0.3991933706199156,-1.2386482927703897,0.5469049544444177,0.26979536666417003,2.2865732174818403,-2.336551381625554,0.20848822805166853,-1.0875604321194965,-0.9514618690179026,-0.9679620918316312,-1.0181494872265362,0
AU-759-760,-1.1606278206551348,-0.3131162947486761,-0.3933990770993646,-0.5598872228303142,1.0045984624191786,-1.0300806871363979,0.1611342781266286,0.5205788052326362,0.20848822805166853,1.0104145201409893,0.36593554385219895,0.21810839095926812,0.5269317368614378,1
GU-118-119,0.2620620276883278,-0.3502334928427183,-0.39904152748542043,-0.7627777600406632,-0.8261755694798651,0.7697476950490041,0.5251893105602669,0.5205788052326362,0.20848822805166853,1.7561728867156163,-0.6955700834806072,-0.9075542422897227,-0.9645989208114306,0
GU-1361-1362,-0.9072720942378059,-0.34663358364506786,-0.2912961242532633,-0.32379641589463565,1.0045984624191786,-0.4523579965583676,-0.30464201336934954,0.5205788052326362,0.20848822805166853,0.17295872551080188,-0.4006023773404715,0.030011426149249877,-0.13489719778585416,1
GU-2093-2094,1.0861641707600795,-0.3502658736478881,-0.39857606885554336,-0.17992858041820706,-0.36848206150510415,0.7086424104686355,1.724429417400487,-0.9079862881964589,0.20848822805166853,-1.019628054508479,-0.6851767002878406,-0.8380727521108254,-0.5210749200147945,1
GU-227-228,-1.1968214958576102,-0.35013613098404234,-0.3986064879335962,-1.4673612619893286,1.0045984624191786,-0.14683157365652483,-0.631220792464231,0.5205788052326362,0.20848822805166853,-0.45116386373415573,-0.735711707702986,0.6689043044368223,-0.9508778686634008,1
GU-2858-2859,-2.0097871234824467,-0.3410772356152895,-0.3886129883141387,-1.2128258607617997,1.0045984624191786,-0.58567861746099,0.24679428575807297,0.5205788052326362,0.20848822805166853,1.4922511957194455,-0.9945019034298982,1.9371579822798957,-0.941763223183972,1
GU-296-297,-0.6205068214797298,-0.3500042332068299,-0.39908581245203845,-1.1888478881823952,1.0045984624191786,-1.0078605836526273,0.7500468305928081,-0.9079862881964589,0.20848822805166853,-1.0926542129421057,-0.1805180334070386,-0.10538696601619094,0.7279547163329385,1
GU-305-306,0.05603649192039037,-0.35026522531598997,-0.3991574185061021,-1.1298251864484754,-0.36848206150510415,-1.2078415150065607,2.2865732174818403,-2.336551381625554,0.20848822805166853,1.6205753173942425,-0.472481459039783,-1.0488830509019693,2.212545889256655,1
GU-376-377,-0.21959226539076981,-0.34811265747330544,-0.3991818617863576,-0.8420895154956176,-1.283869077454626,1.1252693507893303,-0.16544450096825267,0.5205788052326362,0.20848822805166853,-0.0739191140717499,1.47057116581979,-0.792245275619695,-0.10225052180841615,0
GU-428-429,0.1145031980166968,0.8276000301762404,1.4171595267023325,1.3306836920842982,-1.283869077454626,-0.7689944712020959,1.301483129720231,-0.9079862881964589,-7.627580432201409,-1.0150445842614189,-1.1418316558656785,-0.9626203600115779,-0.7906104647520963,0
GU-428-429,0.1145031980166968,0.8276000301762404,1.4171595267023325,1.3306836920842982,-1.283869077454626,-0.7689944712020959,1.301483129720231,-0.9079862881964589,-7.627580432201409,-1.0150445842614189,-1.1418316558656785,-0.9626203600115779,-0.7906104647520963,1
GU-455-456,-0.798691068630379,-0.35028318473126707,-0.02278218445222656,-0.9453792435299767,0.5469049544444177,-0.42458286720365473,-1.2254870954073755,0.5205788052326362,0.20848822805166853,-0.6174931263601741,-0.5999508671923242,-0.8438162668727128,-0.9406910269171365,0
GU-473-474,-0.6065861771710862,-0.3499492682384463,-0.3059588559615204,-0.41233046849551513,0.08921144646965676,-0.6634489796541863,-0.07443074285984316,0.5205788052326362,0.20848822805166853,-0.8449383372931937,-0.9533528519930422,-0.9229770649411408,-0.7303869968375589,0
GU-497-498,-0.48686863611674297,-0.34996524423867226,0.4077917742735675,-0.09323898724651218,1.0045984624191786,-0.9911955060397994,-0.9577995715591121,0.5205788052326362,0.20848822805166853,0.8235935967213882,-0.7689571239826376,-0.20553202547716487,0.960488014611412,0
GU-502-503,-2.2464380767294014,-0.23825105725743356,1.0480704288912734,-0.5266869531049846,0.5469049544444177,-1.5911383001016002,-0.8774933144046333,0.5205788052326362,0.20848822805166853,-0.2334691988095584,0.8577774927868822,-0.05215432227096547,-0.019231114807224642,0
GU-515-516,-0.4645956052229123,-0.3492719760593264,-0.3990498347504466,-0.912178973804647,-1.283869077454626,-1.1967314632646757,1.3228981316280919,-0.9079862881964589,0.20848822805166853,-0.28108916692743724,-0.27474443452288305,-0.6295705592066962,-0.9154316218387256,0
GU-529-530,-0.03583976051666302,-0.35028498648316597,-0.3990724624084113,-1.5005615317146583,-0.36848206150510415,0.7864127726618317,-0.1547370000143219,0.5205788052326362,0.20848822805166853,-0.6762981823628835,-1.0043018400797084,0.0623688963522877,0.4519165282295094,0
GU-539-540,0.3010398317525324,-0.3501721450354562,-0.3989665219956896,-0.6078431679891243,-0.36848206150510415,-0.7467743677183255,-0.9792145734669732,0.5205788052326362,0.20848822805166853,0.21504267907211969,-0.05072711510905214,-0.18228160435529195,0.16716049828563562,0
GU-634-635,-0.7040306873315967,-0.3148822577521952,-0.3991860633229306,-0.8605341097874671,-0.36848206150510415,0.05870438356835137,-1.0862895830062786,0.5205788052326362,0.20848822805166853,1.0126181998750154,-0.4019074597034191,-0.30105279945676705,-0.11524073156592746,0
GU-707-708,0.37621131101921235,-0.35027890285907787,-0.397703315303281,-0.6760881668689683,1.0045984624191786,-0.346812505010458,0.19325678098842022,0.5205788052326362,0.20848822805166853,-1.0262540232663095,-1.1098247268371069,-1.0495556278440974,0.3845163086558789,0
GU-729-730,-0.03583976051666302,-0.3502419989538609,-0.3455007364509858,-0.3293297941821908,0.5469049544444177,-1.5355880413921743,-0.047661990475016916,0.5205788052326362,-5.112749094724841,-0.6452756284575186,1.6975345802507797,-1.0257695115999843,0.3139225624690336,0
AU-126-127,0.18689054842164787,1.6946777832885005,0.4619058361141132,1.356506124092888,0.5469049544444177,-0.024621004495787305,-0.8453708115428414,0.5205788052326362,0.20848822805166853,0.5539986745397454,-0.46681837437325535,3.1028379923728617,3.78754195317988,0
AU-135-136,1.0638911398662483,1.6617613082752376,0.4619058361141132,1.935666384856974,1.0045984624191786,0.030929254213638478,-0.7061732991417446,0.5205788052326362,0.20848822805166853,3.1011683506735994,2.5653629847328254,-0.2694934198646022,-0.23750215338503172,0
AU-331-332,-0.5119257958723029,-0.3500303269484694,-0.39913742148206244,-1.1851589693240252,0.08921144646965676,-0.42458286720365473,-0.6633432953260224,-0.9079862881964589,0.20848822805166853,-0.8423140692652691,-0.815682209137744,1.3717669292228758,-1.065940202564533,0
AU-517-518,0.4903605943500968,-0.33505825904720576,-0.1752415287328348,0.8474353216378311,1.0045984624191786,1.0974942214346173,-1.0541670801444871,0.5205788052326362,0.20848822805166853,-0.9593994726122459,-0.8107296693132654,0.017983922239693178,-0.0087202297852741,0
AU-532-533,-0.4478908320525394,-0.34691815404875576,-0.3504835765574605,-0.11906141925510212,-0.36848206150510415,-0.613453746815703,0.08618177144911478,0.5205788052326362,0.20848822805166853,-0.4556905630167898,-0.540870320473434,-0.7552276522584129,2.2388105376659118,0
AU-552-553,-0.016350858484561206,-0.35028007556940993,-0.19928878261972222,-0.40310817134959004,-0.8261755694798651,0.41978106517962044,2.2865732174818403,-2.336551381625554,0.20848822805166853,-0.9108543068792198,-1.1517723741274029,-0.46162863036440366,-1.0709358185440991,0
AU-609-610,-0.5314146979044052,-0.20967975857823382,-0.36455516048231645,0.21109681856901052,1.0045984624191786,0.22535515969662923,-1.2522558477922021,0.5205788052326362,0.20848822805166853,-0.3907136576559455,1.3687224654834982,-0.8236479603285506,-0.971991943297119,1
AU-617-618,-0.3587987084772148,-0.34772988373209074,0.043529302597956995,0.15945195455183064,1.0045984624191786,-0.024621004495787305,-0.4813157791092034,0.5205788052326362,0.20848822805166853,-1.0169837837747906,-0.0021426853391203707,-0.8849960255709312,0.031824547331751975,0
AU-642-643,-0.4562432186377254,-0.3449816269115666,-0.3986807328003268,-0.5857096548389042,1.0045984624191786,-0.9578653508141441,-0.11726074667556534,-0.9079862881964589,0.20848822805166853,-0.34284196466601496,1.961449872146641,-0.6248307361892153,-0.2173191098620344,1
AU-658-659,-0.7068148161933261,0.10933700529392663,-0.395401233125921,-0.02130506950829822,1.0045984624191786,0.04203930595552393,-0.7543570534344319,0.5205788052326362,0.20848822805166853,-0.09850118324688628,0.06094447787124334,0.0331699161423965,1.3393215749209613,1
AU-678-679,-1.625577340563859,-0.30209868512714894,-0.389116740397968,-0.7756889760449581,1.0045984624191786,-0.6356738502994734,-0.3688870190929328,0.5205788052326362,0.20848822805166853,0.6353188534553316,-0.020300194884776336,0.4336633848326687,0.4353631267743376,1
AU-700-701,-0.0803858223043253,-0.22063679449255172,0.699188665626954,0.8935468073674558,-1.283869077454626,0.16424987511626096,1.5905856554763553,-1.6222688349110064,0.20848822805166853,-0.9343902925217666,-0.8635291378189799,0.16392685459820827,-0.779728071904342,0
AU-833-834,-0.4980051515636593,-0.3396294315981798,-0.39458116235565993,-0.2887516867401213,1.0045984624191786,-0.05795115972144317,-0.47596202863223824,0.5205788052326362,0.20848822805166853,-0.20426476523726564,-0.019454686979836332,0.17739231362584376,-0.3883232742132027,1
GU-137-138,0.4374621459772481,1.4457374894860513,-0.2207538908374397,1.3288392326551128,0.08921144646965676,0.4308911169215054,-0.16009075049128751,0.5205788052326362,0.20848822805166853,0.07885662434928939,3.1410915913393938,0.04532177370527536,-0.5461451369805008,1
GU-159-160,0.003138043547541101,-0.31062395133942783,-0.3976018580095333,0.07276236138013645,0.5469049544444177,0.3253456253735963,2.2865732174818403,-2.336551381625554,0.20848822805166853,0.17524985668790213,-0.5555153356204497,-0.22308862689786235,1.4693939864700258,1
GU-537-538,-0.4506749609142677,-0.35025195236493983,-0.2207538908374397,-0.4971756022380247,0.08921144646965676,-0.31348234978480266,-0.973860822990008,0.5205788052326362,0.20848822805166853,-0.8058524704421546,0.14592984124540856,1.7100162903575948,-1.0965868899219522,0
GU-584-585,-0.8682942901736012,-0.34996524423867226,-0.39358482217074753,-0.9103345143754616,0.5469049544444177,-0.6967791348798417,0.6536793220074334,0.5205788052326362,0.20848822805166853,-0.052005038646075065,-0.6686083819441577,-0.29105207449389225,2.844099141806507,0
GU-584-585,-0.8682942901736012,-0.34996524423867226,-0.39358482217074753,-0.9103345143754616,0.5469049544444177,-0.6967791348798417,0.6536793220074334,0.5205788052326362,0.20848822805166853,-0.052005038646075065,-0.6686083819441577,-0.29105207449389225,2.844099141806507,0
GU-588-589,-0.1722620747413787,-0.34942377998658897,-0.39450534541788956,-0.3569966856199654,0.08921144646965676,0.5586567119531854,-0.7757720553422931,0.5205788052326362,0.20848822805166853,-0.14537129147719452,-0.1424533584414721,2.2129790254099238,-0.05132217634504935,1
GU-597-598,0.19245880614510555,-0.19276868850314519,-0.39904152748542043,0.10227371224709628,-1.283869077454626,0.06425940943929385,1.0766256096876896,-0.9079862881964589,0.20848822805166853,-0.2203809549343026,-0.21654121589890346,1.9400519887566485,-0.24818335238093417,1
GU-615-616,0.13677622891052793,-0.3404598206717661,-0.13578669342542968,0.5818331638351933,0.5469049544444177,0.6975323587267503,-0.32070326480024547,0.5205788052326362,0.20848822805166853,-0.8770966970127988,-0.0021426853391203707,-0.09566371674244524,-0.8841472342903133,0
GU-621-622,-0.04140801824012118,-0.3470256744793887,-0.2783152924050831,0.24983046658189542,0.08921144646965676,-0.718999238363612,-0.05301574095198207,0.5205788052326362,0.20848822805166853,-0.11906628392636467,-1.0503451094785676,-0.12387204378128192,0.5756381829728237,0
GU-625-626,0.17575403297473255,-0.3485820574967718,-0.3808074891059155,0.10596263110546617,0.5469049544444177,1.186374635369699,-1.0059833258517998,0.5205788052326362,0.20848822805166853,-0.940976787340928,-0.2055473402639724,0.3280082521134875,0.40302692479531643,0
